"Plot Title: 10760709"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10760709, SEN S/N: 10760709, LBL: temp)","Good Battery (LGR S/N: 10760709)","Bad Battery (LGR S/N: 10760709)","Coupler Attached (LGR S/N: 10760709)","Host Connected (LGR S/N: 10760709)","Stopped (LGR S/N: 10760709)","End Of File (LGR S/N: 10760709)"
4530,11/29/2025 09:50:00 PM,7.983,,,,,,
4531,11/29/2025 10:00:00 PM,7.983,,,,,,
4532,11/29/2025 10:10:00 PM,7.882,,,,,,
4533,11/29/2025 10:20:00 PM,7.882,,,,,,
4534,11/29/2025 10:30:00 PM,7.782,,,,,,
4535,11/29/2025 10:40:00 PM,7.782,,,,,,
4536,11/29/2025 10:50:00 PM,7.682,,,,,,
4537,11/29/2025 11:00:00 PM,7.682,,,,,,
4538,11/29/2025 11:10:00 PM,7.682,,,,,,
4539,11/29/2025 11:20:00 PM,7.682,,,,,,
4540,11/29/2025 11:30:00 PM,7.582,,,,,,
4541,11/29/2025 11:40:00 PM,7.481,,,,,,
4542,11/29/2025 11:50:00 PM,7.179,,,,,,
4543,11/30/2025 12:00:00 AM,6.775,,,,,,
4544,11/30/2025 12:10:00 AM,6.471,,,,,,
4545,11/30/2025 12:20:00 AM,5.860,,,,,,
4546,11/30/2025 12:30:00 AM,5.655,,,,,,
4547,11/30/2025 12:40:00 AM,5.860,,,,,,
4548,11/30/2025 12:50:00 AM,5.962,,,,,,
4549,11/30/2025 01:00:00 AM,5.860,,,,,,
4550,11/30/2025 01:10:00 AM,5.962,,,,,,
4551,11/30/2025 01:20:00 AM,5.962,,,,,,
4552,11/30/2025 01:30:00 AM,6.064,,,,,,
4553,11/30/2025 01:40:00 AM,6.064,,,,,,
4554,11/30/2025 01:50:00 AM,6.268,,,,,,
4555,11/30/2025 02:00:00 AM,6.775,,,,,,
4556,11/30/2025 02:10:00 AM,7.280,,,,,,
4557,11/30/2025 02:20:00 AM,7.882,,,,,,
4558,11/30/2025 02:30:00 AM,8.082,,,,,,
4559,11/30/2025 02:40:00 AM,7.983,,,,,,
4560,11/30/2025 02:50:00 AM,7.782,,,,,,
4561,11/30/2025 03:00:00 AM,7.381,,,,,,
4562,11/30/2025 03:10:00 AM,7.179,,,,,,
4563,11/30/2025 03:20:00 AM,6.978,,,,,,
4564,11/30/2025 03:30:00 AM,6.268,,,,,,
4565,11/30/2025 03:40:00 AM,6.166,,,,,,
4566,11/30/2025 03:50:00 AM,6.268,,,,,,
4567,11/30/2025 04:00:00 AM,7.079,,,,,,
4568,11/30/2025 04:10:00 AM,8.879,,,,,,
4569,11/30/2025 04:20:00 AM,9.472,,,,,,
4570,11/30/2025 04:30:00 AM,9.571,,,,,,
4571,11/30/2025 04:40:00 AM,9.768,,,,,,
4572,11/30/2025 04:50:00 AM,9.768,,,,,,
4573,11/30/2025 05:00:00 AM,9.768,,,,,,
4574,11/30/2025 05:10:00 AM,8.581,,,,,,
4575,11/30/2025 05:20:00 AM,6.573,,,,,,
4576,11/30/2025 05:30:00 AM,7.582,,,,,,
4577,11/30/2025 05:40:00 AM,8.680,,,,,,
4578,11/30/2025 05:50:00 AM,8.680,,,,,,
4579,11/30/2025 06:00:00 AM,8.879,,,,,,
4580,11/30/2025 06:10:00 AM,8.879,,,,,,
4581,11/30/2025 06:20:00 AM,8.879,,,,,,
4582,11/30/2025 06:30:00 AM,8.779,,,,,,
4583,11/30/2025 06:40:00 AM,8.879,,,,,,
4584,11/30/2025 06:50:00 AM,8.978,,,,,,
4585,11/30/2025 07:00:00 AM,8.879,,,,,,
4586,11/30/2025 07:10:00 AM,9.077,,,,,,
4587,11/30/2025 07:20:00 AM,8.978,,,,,,
4588,11/30/2025 07:30:00 AM,8.879,,,,,,
4589,11/30/2025 07:40:00 AM,8.779,,,,,,
4590,11/30/2025 07:50:00 AM,8.581,,,,,,
4591,11/30/2025 08:00:00 AM,8.581,,,,,,
4592,11/30/2025 08:10:00 AM,8.680,,,,,,
4593,11/30/2025 08:20:00 AM,8.481,,,,,,
4594,11/30/2025 08:30:00 AM,8.082,,,,,,
4595,11/30/2025 08:40:00 AM,8.581,,,,,,
4596,11/30/2025 08:50:00 AM,8.879,,,,,,
4597,11/30/2025 09:00:00 AM,8.879,,,,,,
4598,11/30/2025 09:10:00 AM,8.879,,,,,,
4599,11/30/2025 09:20:00 AM,9.176,,,,,,
4600,11/30/2025 09:30:00 AM,9.077,,,,,,
4601,11/30/2025 09:40:00 AM,9.176,,,,,,
4602,11/30/2025 09:50:00 AM,9.275,,,,,,
4603,11/30/2025 10:00:00 AM,8.978,,,,,,
4604,11/30/2025 10:10:00 AM,9.077,,,,,,
4605,11/30/2025 10:20:00 AM,9.176,,,,,,
4606,11/30/2025 10:30:00 AM,8.978,,,,,,
4607,11/30/2025 10:40:00 AM,8.581,,,,,,
4608,11/30/2025 10:50:00 AM,8.282,,,,,,
4609,11/30/2025 11:00:00 AM,7.983,,,,,,
4610,11/30/2025 11:10:00 AM,7.782,,,,,,
4611,11/30/2025 11:20:00 AM,7.782,,,,,,
4612,11/30/2025 11:30:00 AM,7.782,,,,,,
4613,11/30/2025 11:40:00 AM,7.381,,,,,,
4614,11/30/2025 11:50:00 AM,6.978,,,,,,
4615,11/30/2025 12:00:00 PM,6.877,,,,,,
4616,11/30/2025 12:10:00 PM,6.775,,,,,,
4617,11/30/2025 12:20:00 PM,6.674,,,,,,
4618,11/30/2025 12:30:00 PM,6.775,,,,,,
4619,11/30/2025 12:40:00 PM,6.877,,,,,,
4620,11/30/2025 12:50:00 PM,6.978,,,,,,
4621,11/30/2025 01:00:00 PM,6.877,,,,,,
4622,11/30/2025 01:10:00 PM,6.775,,,,,,
4623,11/30/2025 01:20:00 PM,6.674,,,,,,
4624,11/30/2025 01:30:00 PM,6.674,,,,,,
4625,11/30/2025 01:40:00 PM,6.674,,,,,,
4626,11/30/2025 01:50:00 PM,6.674,,,,,,
4627,11/30/2025 02:00:00 PM,6.775,,,,,,
4628,11/30/2025 02:10:00 PM,6.775,,,,,,
4629,11/30/2025 02:20:00 PM,6.775,,,,,,
4630,11/30/2025 02:30:00 PM,6.064,,,,,,
4631,11/30/2025 02:40:00 PM,5.552,,,,,,
4632,11/30/2025 02:50:00 PM,5.347,,,,,,
4633,11/30/2025 03:00:00 PM,5.244,,,,,,
4634,11/30/2025 03:10:00 PM,5.141,,,,,,
4635,11/30/2025 03:20:00 PM,5.141,,,,,,
4636,11/30/2025 03:30:00 PM,5.141,,,,,,
4637,11/30/2025 03:40:00 PM,5.141,,,,,,
4638,11/30/2025 03:50:00 PM,5.037,,,,,,
4639,11/30/2025 04:00:00 PM,5.037,,,,,,
4640,11/30/2025 04:10:00 PM,4.934,,,,,,
4641,11/30/2025 04:20:00 PM,4.831,,,,,,
4642,11/30/2025 04:30:00 PM,4.727,,,,,,
4643,11/30/2025 04:40:00 PM,4.727,,,,,,
4644,11/30/2025 04:50:00 PM,4.623,,,,,,
4645,11/30/2025 05:00:00 PM,4.623,,,,,,
4646,11/30/2025 05:10:00 PM,4.623,,,,,,
4647,11/30/2025 05:20:00 PM,4.519,,,,,,
4648,11/30/2025 05:30:00 PM,4.519,,,,,,
4649,11/30/2025 05:40:00 PM,4.415,,,,,,
4650,11/30/2025 05:50:00 PM,4.415,,,,,,
4651,11/30/2025 06:00:00 PM,4.311,,,,,,
4652,11/30/2025 06:10:00 PM,4.311,,,,,,
4653,11/30/2025 06:20:00 PM,4.311,,,,,,
4654,11/30/2025 06:30:00 PM,4.311,,,,,,
4655,11/30/2025 06:40:00 PM,4.311,,,,,,
4656,11/30/2025 06:50:00 PM,4.311,,,,,,
4657,11/30/2025 07:00:00 PM,4.311,,,,,,
4658,11/30/2025 07:10:00 PM,4.311,,,,,,
4659,11/30/2025 07:20:00 PM,4.311,,,,,,
4660,11/30/2025 07:30:00 PM,4.311,,,,,,
4661,11/30/2025 07:40:00 PM,4.311,,,,,,
4662,11/30/2025 07:50:00 PM,4.311,,,,,,
4663,11/30/2025 08:00:00 PM,4.311,,,,,,
4664,11/30/2025 08:10:00 PM,4.311,,,,,,
4665,11/30/2025 08:20:00 PM,4.311,,,,,,
4666,11/30/2025 08:30:00 PM,4.311,,,,,,
4667,11/30/2025 08:40:00 PM,4.311,,,,,,
4668,11/30/2025 08:50:00 PM,4.207,,,,,,
4669,11/30/2025 09:00:00 PM,4.207,,,,,,
4670,11/30/2025 09:10:00 PM,4.311,,,,,,
4671,11/30/2025 09:20:00 PM,4.311,,,,,,
4672,11/30/2025 09:30:00 PM,4.207,,,,,,
4673,11/30/2025 09:40:00 PM,4.102,,,,,,
4674,11/30/2025 09:50:00 PM,4.102,,,,,,
4675,11/30/2025 10:00:00 PM,4.207,,,,,,
4676,11/30/2025 10:10:00 PM,4.311,,,,,,
4677,11/30/2025 10:20:00 PM,4.311,,,,,,
4678,11/30/2025 10:30:00 PM,4.311,,,,,,
4679,11/30/2025 10:40:00 PM,4.415,,,,,,
4680,11/30/2025 10:50:00 PM,4.519,,,,,,
4681,11/30/2025 11:00:00 PM,4.519,,,,,,
4682,11/30/2025 11:10:00 PM,4.415,,,,,,
4683,11/30/2025 11:20:00 PM,4.415,,,,,,
4684,11/30/2025 11:30:00 PM,4.519,,,,,,
4685,11/30/2025 11:40:00 PM,4.415,,,,,,
4686,11/30/2025 11:50:00 PM,4.415,,,,,,
4687,12/01/2025 12:00:00 AM,4.311,,,,,,
4688,12/01/2025 12:10:00 AM,4.207,,,,,,
4689,12/01/2025 12:20:00 AM,4.207,,,,,,
4690,12/01/2025 12:30:00 AM,4.102,,,,,,
4691,12/01/2025 12:40:00 AM,4.102,,,,,,
4692,12/01/2025 12:50:00 AM,4.102,,,,,,
4693,12/01/2025 01:00:00 AM,4.102,,,,,,
4694,12/01/2025 01:10:00 AM,3.893,,,,,,
4695,12/01/2025 01:20:00 AM,3.578,,,,,,
4696,12/01/2025 01:30:00 AM,3.578,,,,,,
4697,12/01/2025 01:40:00 AM,3.049,,,,,,
4698,12/01/2025 01:50:00 AM,2.624,,,,,,
4699,12/01/2025 02:00:00 AM,2.303,,,,,,
4700,12/01/2025 02:10:00 AM,1.980,,,,,,
4701,12/01/2025 02:20:00 AM,1.872,,,,,,
4702,12/01/2025 02:30:00 AM,1.764,,,,,,
4703,12/01/2025 02:40:00 AM,1.548,,,,,,
4704,12/01/2025 02:50:00 AM,1.439,,,,,,
4705,12/01/2025 03:00:00 AM,1.330,,,,,,
4706,12/01/2025 03:10:00 AM,1.221,,,,,,
4707,12/01/2025 03:20:00 AM,1.112,,,,,,
4708,12/01/2025 03:30:00 AM,1.221,,,,,,
4709,12/01/2025 03:40:00 AM,1.112,,,,,,
4710,12/01/2025 03:50:00 AM,1.221,,,,,,
4711,12/01/2025 04:00:00 AM,1.221,,,,,,
4712,12/01/2025 04:10:00 AM,1.221,,,,,,
4713,12/01/2025 04:20:00 AM,1.221,,,,,,
4714,12/01/2025 04:30:00 AM,1.221,,,,,,
4715,12/01/2025 04:40:00 AM,1.221,,,,,,
4716,12/01/2025 04:50:00 AM,1.221,,,,,,
4717,12/01/2025 05:00:00 AM,1.221,,,,,,
4718,12/01/2025 05:10:00 AM,1.221,,,,,,
4719,12/01/2025 05:20:00 AM,1.221,,,,,,
4720,12/01/2025 05:30:00 AM,1.221,,,,,,
4721,12/01/2025 05:40:00 AM,1.112,,,,,,
4722,12/01/2025 05:50:00 AM,1.221,,,,,,
4723,12/01/2025 06:00:00 AM,1.221,,,,,,
4724,12/01/2025 06:10:00 AM,1.330,,,,,,
4725,12/01/2025 06:20:00 AM,1.112,,,,,,
4726,12/01/2025 06:30:00 AM,1.003,,,,,,
4727,12/01/2025 06:40:00 AM,1.003,,,,,,
4728,12/01/2025 06:50:00 AM,0.893,,,,,,
4729,12/01/2025 07:00:00 AM,1.003,,,,,,
4730,12/01/2025 07:10:00 AM,1.003,,,,,,
4731,12/01/2025 07:20:00 AM,0.893,,,,,,
4732,12/01/2025 07:30:00 AM,0.893,,,,,,
4733,12/01/2025 07:40:00 AM,1.003,,,,,,
4734,12/01/2025 07:50:00 AM,1.003,,,,,,
4735,12/01/2025 08:00:00 AM,1.221,,,,,,
4736,12/01/2025 08:10:00 AM,1.439,,,,,,
4737,12/01/2025 08:20:00 AM,1.330,,,,,,
4738,12/01/2025 08:30:00 AM,1.112,,,,,,
4739,12/01/2025 08:40:00 AM,1.112,,,,,,
4740,12/01/2025 08:50:00 AM,1.112,,,,,,
4741,12/01/2025 09:00:00 AM,1.003,,,,,,
4742,12/01/2025 09:10:00 AM,1.221,,,,,,
4743,12/01/2025 09:20:00 AM,1.330,,,,,,
4744,12/01/2025 09:30:00 AM,1.439,,,,,,
4745,12/01/2025 09:40:00 AM,1.656,,,,,,
4746,12/01/2025 09:50:00 AM,2.088,,,,,,
4747,12/01/2025 10:00:00 AM,2.517,,,,,,
4748,12/01/2025 10:10:00 AM,2.624,,,,,,
4749,12/01/2025 10:20:00 AM,2.624,,,,,,
4750,12/01/2025 10:30:00 AM,2.837,,,,,,
4751,12/01/2025 10:40:00 AM,3.367,,,,,,
4752,12/01/2025 10:50:00 AM,3.788,,,,,,
4753,12/01/2025 11:00:00 AM,5.860,,,,,,
4754,12/01/2025 11:10:00 AM,4.207,,,,,,
4755,12/01/2025 11:20:00 AM,4.311,,,,,,
4756,12/01/2025 11:30:00 AM,3.788,,,,,,
4757,12/01/2025 11:40:00 AM,5.141,,,,,,
4758,12/01/2025 11:50:00 AM,5.962,,,,,,
4759,12/01/2025 12:00:00 PM,5.860,,,,,,
4760,12/01/2025 12:10:00 PM,5.757,,,,,,
4761,12/01/2025 12:20:00 PM,5.552,,,,,,
4762,12/01/2025 12:30:00 PM,5.552,,,,,,
4763,12/01/2025 12:40:00 PM,5.552,,,,,,
4764,12/01/2025 12:50:00 PM,5.450,,,,,,
4765,12/01/2025 01:00:00 PM,6.775,,,,,,
4766,12/01/2025 01:10:00 PM,7.179,,,,,,
4767,12/01/2025 01:20:00 PM,6.978,,,,,,
4768,12/01/2025 01:30:00 PM,6.064,,,,,,
4769,12/01/2025 01:40:00 PM,6.978,,,,,,
4770,12/01/2025 01:50:00 PM,6.775,,,,,,
4771,12/01/2025 02:00:00 PM,6.573,,,,,,
4772,12/01/2025 02:10:00 PM,6.573,,,,,,
4773,12/01/2025 02:20:00 PM,6.370,,,,,,
4774,12/01/2025 02:30:00 PM,6.166,,,,,,
4775,12/01/2025 02:40:00 PM,6.268,,,,,,
4776,12/01/2025 02:50:00 PM,6.268,,,,,,
4777,12/01/2025 03:00:00 PM,6.877,,,,,,
4778,12/01/2025 03:10:00 PM,6.775,,,,,,
4779,12/01/2025 03:20:00 PM,6.370,,,,,,
4780,12/01/2025 03:30:00 PM,5.450,,,,,,
4781,12/01/2025 03:40:00 PM,5.037,,,,,,
4782,12/01/2025 03:50:00 PM,4.831,,,,,,
4783,12/01/2025 04:00:00 PM,4.727,,,,,,
4784,12/01/2025 04:10:00 PM,4.311,,,,,,
4785,12/01/2025 04:20:00 PM,3.683,,,,,,
4786,12/01/2025 04:30:00 PM,3.049,,,,,,
4787,12/01/2025 04:40:00 PM,2.088,,,,,,
4788,12/01/2025 04:50:00 PM,1.656,,,,,,
4789,12/01/2025 05:00:00 PM,1.764,,,,,,
4790,12/01/2025 05:10:00 PM,1.980,,,,,,
4791,12/01/2025 05:20:00 PM,2.088,,,,,,
4792,12/01/2025 05:30:00 PM,2.088,,,,,,
4793,12/01/2025 05:40:00 PM,2.303,,,,,,
4794,12/01/2025 05:50:00 PM,2.303,,,,,,
4795,12/01/2025 06:00:00 PM,2.088,,,,,,
4796,12/01/2025 06:10:00 PM,2.088,,,,,,
4797,12/01/2025 06:20:00 PM,2.088,,,,,,
4798,12/01/2025 06:30:00 PM,2.088,,,,,,
4799,12/01/2025 06:40:00 PM,2.088,,,,,,
4800,12/01/2025 06:50:00 PM,2.195,,,,,,
4801,12/01/2025 07:00:00 PM,2.195,,,,,,
4802,12/01/2025 07:10:00 PM,2.195,,,,,,
4803,12/01/2025 07:20:00 PM,2.303,,,,,,
4804,12/01/2025 07:30:00 PM,2.303,,,,,,
4805,12/01/2025 07:40:00 PM,2.303,,,,,,
4806,12/01/2025 07:50:00 PM,2.195,,,,,,
4807,12/01/2025 08:00:00 PM,2.195,,,,,,
4808,12/01/2025 08:10:00 PM,2.195,,,,,,
4809,12/01/2025 08:20:00 PM,2.195,,,,,,
4810,12/01/2025 08:30:00 PM,2.088,,,,,,
4811,12/01/2025 08:40:00 PM,1.980,,,,,,
4812,12/01/2025 08:50:00 PM,1.872,,,,,,
4813,12/01/2025 09:00:00 PM,2.303,,,,,,
4814,12/01/2025 09:10:00 PM,2.730,,,,,,
4815,12/01/2025 09:20:00 PM,2.730,,,,,,
4816,12/01/2025 09:30:00 PM,2.410,,,,,,
4817,12/01/2025 09:40:00 PM,2.088,,,,,,
4818,12/01/2025 09:50:00 PM,2.088,,,,,,
4819,12/01/2025 10:00:00 PM,2.088,,,,,,
4820,12/01/2025 10:10:00 PM,1.980,,,,,,
4821,12/01/2025 10:20:00 PM,2.088,,,,,,
4822,12/01/2025 10:30:00 PM,2.088,,,,,,
4823,12/01/2025 10:40:00 PM,1.980,,,,,,
4824,12/01/2025 10:50:00 PM,2.088,,,,,,
4825,12/01/2025 11:00:00 PM,1.980,,,,,,
4826,12/01/2025 11:10:00 PM,1.980,,,,,,
4827,12/01/2025 11:20:00 PM,1.980,,,,,,
4828,12/01/2025 11:30:00 PM,1.980,,,,,,
4829,12/01/2025 11:40:00 PM,1.872,,,,,,
4830,12/01/2025 11:50:00 PM,1.872,,,,,,
4831,12/02/2025 12:00:00 AM,1.872,,,,,,
4832,12/02/2025 12:10:00 AM,1.980,,,,,,
4833,12/02/2025 12:20:00 AM,1.872,,,,,,
4834,12/02/2025 12:30:00 AM,1.980,,,,,,
4835,12/02/2025 12:40:00 AM,2.088,,,,,,
4836,12/02/2025 12:50:00 AM,2.088,,,,,,
4837,12/02/2025 01:00:00 AM,2.195,,,,,,
4838,12/02/2025 01:10:00 AM,2.624,,,,,,
4839,12/02/2025 01:20:00 AM,2.517,,,,,,
4840,12/02/2025 01:30:00 AM,1.872,,,,,,
4841,12/02/2025 01:40:00 AM,1.656,,,,,,
4842,12/02/2025 01:50:00 AM,1.764,,,,,,
4843,12/02/2025 02:00:00 AM,1.656,,,,,,
4844,12/02/2025 02:10:00 AM,1.872,,,,,,
4845,12/02/2025 02:20:00 AM,2.517,,,,,,
4846,12/02/2025 02:30:00 AM,3.261,,,,,,
4847,12/02/2025 02:40:00 AM,4.415,,,,,,
4848,12/02/2025 02:50:00 AM,3.893,,,,,,
4849,12/02/2025 03:00:00 AM,3.261,,,,,,
4850,12/02/2025 03:10:00 AM,3.049,,,,,,
4851,12/02/2025 03:20:00 AM,4.415,,,,,,
4852,12/02/2025 03:30:00 AM,5.347,,,,,,
4853,12/02/2025 03:40:00 AM,5.347,,,,,,
4854,12/02/2025 03:50:00 AM,5.757,,,,,,
4855,12/02/2025 04:00:00 AM,3.472,,,,,,
4856,12/02/2025 04:10:00 AM,3.893,,,,,,
4857,12/02/2025 04:20:00 AM,2.730,,,,,,
4858,12/02/2025 04:30:00 AM,1.872,,,,,,
4859,12/02/2025 04:40:00 AM,1.548,,,,,,
4860,12/02/2025 04:50:00 AM,1.221,,,,,,
4861,12/02/2025 05:00:00 AM,1.872,,,,,,
4862,12/02/2025 05:10:00 AM,4.207,,,,,,
4863,12/02/2025 05:20:00 AM,4.934,,,,,,
4864,12/02/2025 05:30:00 AM,4.207,,,,,,
4865,12/02/2025 05:40:00 AM,5.244,,,,,,
4866,12/02/2025 05:50:00 AM,4.207,,,,,,
4867,12/02/2025 06:00:00 AM,4.519,,,,,,
4868,12/02/2025 06:10:00 AM,5.655,,,,,,
4869,12/02/2025 06:20:00 AM,6.166,,,,,,
4870,12/02/2025 06:30:00 AM,6.370,,,,,,
4871,12/02/2025 06:40:00 AM,6.573,,,,,,
4872,12/02/2025 06:50:00 AM,6.775,,,,,,
4873,12/02/2025 07:00:00 AM,6.877,,,,,,
4874,12/02/2025 07:10:00 AM,7.079,,,,,,
4875,12/02/2025 07:20:00 AM,6.978,,,,,,
4876,12/02/2025 07:30:00 AM,7.079,,,,,,
4877,12/02/2025 07:40:00 AM,7.079,,,,,,
4878,12/02/2025 07:50:00 AM,6.978,,,,,,
4879,12/02/2025 08:00:00 AM,6.370,,,,,,
4880,12/02/2025 08:10:00 AM,6.268,,,,,,
4881,12/02/2025 08:20:00 AM,6.775,,,,,,
4882,12/02/2025 08:30:00 AM,7.280,,,,,,
4883,12/02/2025 08:40:00 AM,6.370,,,,,,
4884,12/02/2025 08:50:00 AM,7.179,,,,,,
4885,12/02/2025 09:00:00 AM,7.582,,,,,,
4886,12/02/2025 09:10:00 AM,7.882,,,,,,
4887,12/02/2025 09:20:00 AM,8.182,,,,,,
4888,12/02/2025 09:30:00 AM,8.282,,,,,,
4889,12/02/2025 09:40:00 AM,8.481,,,,,,
4890,12/02/2025 09:50:00 AM,8.680,,,,,,
4891,12/02/2025 10:00:00 AM,8.779,,,,,,
4892,12/02/2025 10:10:00 AM,8.978,,,,,,
4893,12/02/2025 10:20:00 AM,9.275,,,,,,
4894,12/02/2025 10:30:00 AM,9.965,,,,,,
4895,12/02/2025 10:40:00 AM,10.748,,,,,,
4896,12/02/2025 10:50:00 AM,11.139,,,,,,
4897,12/02/2025 11:00:00 AM,12.497,,,,,,
4898,12/02/2025 11:10:00 AM,11.139,,,,,,
4899,12/02/2025 11:20:00 AM,11.722,,,,,,
4900,12/02/2025 11:30:00 AM,11.236,,,,,,
4901,12/02/2025 11:40:00 AM,12.401,,,,,,
4902,12/02/2025 11:50:00 AM,12.401,,,,,,
4903,12/02/2025 12:00:00 PM,12.013,,,,,,
4904,12/02/2025 12:10:00 PM,11.625,,,,,,
4905,12/02/2025 12:20:00 PM,11.334,,,,,,
4906,12/02/2025 12:30:00 PM,11.528,,,,,,
4907,12/02/2025 12:40:00 PM,11.722,,,,,,
4908,12/02/2025 12:50:00 PM,12.110,,,,,,
4909,12/02/2025 01:00:00 PM,12.690,,,,,,
4910,12/02/2025 01:10:00 PM,13.173,,,,,,
4911,12/02/2025 01:20:00 PM,12.690,,,,,,
4912,12/02/2025 01:30:00 PM,11.334,,,,,,
4913,12/02/2025 01:40:00 PM,12.110,,,,,,
4914,12/02/2025 01:50:00 PM,11.528,,,,,,
4915,12/02/2025 02:00:00 PM,11.041,,,,,,
4916,12/02/2025 02:10:00 PM,10.651,,,,,,
4917,12/02/2025 02:20:00 PM,10.455,,,,,,
4918,12/02/2025 02:30:00 PM,10.259,,,,,,
4919,12/02/2025 02:40:00 PM,10.063,,,,,,
4920,12/02/2025 02:50:00 PM,9.965,,,,,,
4921,12/02/2025 03:00:00 PM,9.965,,,,,,
4922,12/02/2025 03:10:00 PM,9.965,,,,,,
4923,12/02/2025 03:20:00 PM,9.866,,,,,,
4924,12/02/2025 03:30:00 PM,9.768,,,,,,
4925,12/02/2025 03:40:00 PM,9.669,,,,,,
4926,12/02/2025 03:50:00 PM,9.669,,,,,,
4927,12/02/2025 04:00:00 PM,9.571,,,,,,
4928,12/02/2025 04:10:00 PM,9.571,,,,,,
4929,12/02/2025 04:20:00 PM,9.472,,,,,,
4930,12/02/2025 04:30:00 PM,9.373,,,,,,
4931,12/02/2025 04:40:00 PM,9.275,,,,,,
4932,12/02/2025 04:50:00 PM,9.275,,,,,,
4933,12/02/2025 05:00:00 PM,9.176,,,,,,
4934,12/02/2025 05:10:00 PM,8.978,,,,,,
4935,12/02/2025 05:20:00 PM,9.077,,,,,,
4936,12/02/2025 05:30:00 PM,9.176,,,,,,
4937,12/02/2025 05:40:00 PM,9.275,,,,,,
4938,12/02/2025 05:50:00 PM,9.077,,,,,,
4939,12/02/2025 06:00:00 PM,9.077,,,,,,
4940,12/02/2025 06:10:00 PM,9.176,,,,,,
4941,12/02/2025 06:20:00 PM,9.176,,,,,,
4942,12/02/2025 06:30:00 PM,9.176,,,,,,
4943,12/02/2025 06:40:00 PM,9.176,,,,,,
4944,12/02/2025 06:50:00 PM,9.176,,,,,,
4945,12/02/2025 07:00:00 PM,9.077,,,,,,
4946,12/02/2025 07:10:00 PM,8.879,,,,,,
4947,12/02/2025 07:20:00 PM,7.882,,,,,,
4948,12/02/2025 07:30:00 PM,7.381,,,,,,
4949,12/02/2025 07:40:00 PM,7.882,,,,,,
4950,12/02/2025 07:50:00 PM,7.381,,,,,,
4951,12/02/2025 08:00:00 PM,7.179,,,,,,
4952,12/02/2025 08:10:00 PM,6.775,,,,,,
4953,12/02/2025 08:20:00 PM,6.573,,,,,,
4954,12/02/2025 08:30:00 PM,6.370,,,,,,
4955,12/02/2025 08:40:00 PM,6.674,,,,,,
4956,12/02/2025 08:50:00 PM,6.978,,,,,,
4957,12/02/2025 09:00:00 PM,6.573,,,,,,
4958,12/02/2025 09:10:00 PM,7.179,,,,,,
4959,12/02/2025 09:20:00 PM,7.582,,,,,,
4960,12/02/2025 09:30:00 PM,7.682,,,,,,
4961,12/02/2025 09:40:00 PM,7.481,,,,,,
4962,12/02/2025 09:50:00 PM,7.179,,,,,,
4963,12/02/2025 10:00:00 PM,6.978,,,,,,
4964,12/02/2025 10:10:00 PM,6.268,,,,,,
4965,12/02/2025 10:20:00 PM,5.757,,,,,,
4966,12/02/2025 10:30:00 PM,5.450,,,,,,
4967,12/02/2025 10:40:00 PM,5.037,,,,,,
4968,12/02/2025 10:50:00 PM,4.519,,,,,,
4969,12/02/2025 11:00:00 PM,4.311,,,,,,
4970,12/02/2025 11:10:00 PM,4.102,,,,,,
4971,12/02/2025 11:20:00 PM,4.207,,,,,,
4972,12/02/2025 11:30:00 PM,4.311,,,,,,
4973,12/02/2025 11:40:00 PM,4.415,,,,,,
4974,12/02/2025 11:50:00 PM,4.311,,,,,,
4975,12/03/2025 12:00:00 AM,4.311,,,,,,
4976,12/03/2025 12:10:00 AM,4.311,,,,,,
4977,12/03/2025 12:20:00 AM,4.415,,,,,,
4978,12/03/2025 12:30:00 AM,4.623,,,,,,
4979,12/03/2025 12:40:00 AM,4.623,,,,,,
4980,12/03/2025 12:50:00 AM,4.623,,,,,,
4981,12/03/2025 01:00:00 AM,4.519,,,,,,
4982,12/03/2025 01:10:00 AM,4.727,,,,,,
4983,12/03/2025 01:20:00 AM,4.934,,,,,,
4984,12/03/2025 01:30:00 AM,5.141,,,,,,
4985,12/03/2025 01:40:00 AM,6.775,,,,,,
4986,12/03/2025 01:50:00 AM,8.182,,,,,,
4987,12/03/2025 02:00:00 AM,8.382,,,,,,
4988,12/03/2025 02:10:00 AM,6.978,,,,,,
4989,12/03/2025 02:20:00 AM,7.782,,,,,,
4990,12/03/2025 02:30:00 AM,7.079,,,,,,
4991,12/03/2025 02:40:00 AM,6.268,,,,,,
4992,12/03/2025 02:50:00 AM,7.882,,,,,,
4993,12/03/2025 03:00:00 AM,7.381,,,,,,
4994,12/03/2025 03:10:00 AM,7.079,,,,,,
4995,12/03/2025 03:20:00 AM,6.370,,,,,,
4996,12/03/2025 03:30:00 AM,6.877,,,,,,
4997,12/03/2025 03:40:00 AM,7.481,,,,,,
4998,12/03/2025 03:50:00 AM,6.877,,,,,,
4999,12/03/2025 04:00:00 AM,4.934,,,,,,
5000,12/03/2025 04:10:00 AM,4.311,,,,,,
5001,12/03/2025 04:20:00 AM,3.998,,,,,,
5002,12/03/2025 04:30:00 AM,3.788,,,,,,
5003,12/03/2025 04:40:00 AM,3.788,,,,,,
5004,12/03/2025 04:50:00 AM,3.683,,,,,,
5005,12/03/2025 05:00:00 AM,3.893,,,,,,
