"Plot Title: 10760811"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10760811, SEN S/N: 10760811, LBL: Temp °C)","Bad Battery (LGR S/N: 10760811)","Coupler Attached (LGR S/N: 10760811)","Host Connected (LGR S/N: 10760811)","Stopped (LGR S/N: 10760811)","End Of File (LGR S/N: 10760811)"
4591,11/30/2025 07:00:00 AM,4.623,,,,,
4592,11/30/2025 07:10:00 AM,4.831,,,,,
4593,11/30/2025 07:20:00 AM,4.934,,,,,
4594,11/30/2025 07:30:00 AM,5.037,,,,,
4595,11/30/2025 07:40:00 AM,5.244,,,,,
4596,11/30/2025 07:50:00 AM,5.347,,,,,
4597,11/30/2025 08:00:00 AM,5.347,,,,,
4598,11/30/2025 08:10:00 AM,5.347,,,,,
4599,11/30/2025 08:20:00 AM,5.347,,,,,
4600,11/30/2025 08:30:00 AM,5.347,,,,,
4601,11/30/2025 08:40:00 AM,5.552,,,,,
4602,11/30/2025 08:50:00 AM,5.757,,,,,
4603,11/30/2025 09:00:00 AM,5.962,,,,,
4604,11/30/2025 09:10:00 AM,6.166,,,,,
4605,11/30/2025 09:20:00 AM,6.471,,,,,
4606,11/30/2025 09:30:00 AM,6.674,,,,,
4607,11/30/2025 09:40:00 AM,6.978,,,,,
4608,11/30/2025 09:50:00 AM,7.079,,,,,
4609,11/30/2025 10:00:00 AM,7.280,,,,,
4610,11/30/2025 10:10:00 AM,7.582,,,,,
4611,11/30/2025 10:20:00 AM,7.882,,,,,
4612,11/30/2025 10:30:00 AM,8.282,,,,,
4613,11/30/2025 10:40:00 AM,8.581,,,,,
4614,11/30/2025 10:50:00 AM,8.581,,,,,
4615,11/30/2025 11:00:00 AM,8.382,,,,,
4616,11/30/2025 11:10:00 AM,8.182,,,,,
4617,11/30/2025 11:20:00 AM,8.082,,,,,
4618,11/30/2025 11:30:00 AM,8.182,,,,,
4619,11/30/2025 11:40:00 AM,7.983,,,,,
4620,11/30/2025 11:50:00 AM,7.582,,,,,
4621,11/30/2025 12:00:00 PM,7.481,,,,,
4622,11/30/2025 12:10:00 PM,7.381,,,,,
4623,11/30/2025 12:20:00 PM,7.381,,,,,
4624,11/30/2025 12:30:00 PM,7.381,,,,,
4625,11/30/2025 12:40:00 PM,7.381,,,,,
4626,11/30/2025 12:50:00 PM,7.582,,,,,
4627,11/30/2025 01:00:00 PM,7.582,,,,,
4628,11/30/2025 01:10:00 PM,7.582,,,,,
4629,11/30/2025 01:20:00 PM,7.481,,,,,
4630,11/30/2025 01:30:00 PM,7.481,,,,,
4631,11/30/2025 01:40:00 PM,7.381,,,,,
4632,11/30/2025 01:50:00 PM,7.381,,,,,
4633,11/30/2025 02:00:00 PM,7.582,,,,,
4634,11/30/2025 02:10:00 PM,7.582,,,,,
4635,11/30/2025 02:20:00 PM,7.582,,,,,
4636,11/30/2025 02:30:00 PM,6.573,,,,,
4637,11/30/2025 02:40:00 PM,6.268,,,,,
4638,11/30/2025 02:50:00 PM,6.166,,,,,
4639,11/30/2025 03:00:00 PM,6.166,,,,,
4640,11/30/2025 03:10:00 PM,6.064,,,,,
4641,11/30/2025 03:20:00 PM,6.064,,,,,
4642,11/30/2025 03:30:00 PM,5.962,,,,,
4643,11/30/2025 03:40:00 PM,5.962,,,,,
4644,11/30/2025 03:50:00 PM,5.962,,,,,
4645,11/30/2025 04:00:00 PM,5.860,,,,,
4646,11/30/2025 04:10:00 PM,5.860,,,,,
4647,11/30/2025 04:20:00 PM,5.757,,,,,
4648,11/30/2025 04:30:00 PM,5.757,,,,,
4649,11/30/2025 04:40:00 PM,5.655,,,,,
4650,11/30/2025 04:50:00 PM,5.552,,,,,
4651,11/30/2025 05:00:00 PM,5.450,,,,,
4652,11/30/2025 05:10:00 PM,5.347,,,,,
4653,11/30/2025 05:20:00 PM,5.244,,,,,
4654,11/30/2025 05:30:00 PM,5.347,,,,,
4655,11/30/2025 05:40:00 PM,5.347,,,,,
4656,11/30/2025 05:50:00 PM,5.347,,,,,
4657,11/30/2025 06:00:00 PM,5.347,,,,,
4658,11/30/2025 06:10:00 PM,5.244,,,,,
4659,11/30/2025 06:20:00 PM,5.244,,,,,
4660,11/30/2025 06:30:00 PM,5.141,,,,,
4661,11/30/2025 06:40:00 PM,5.037,,,,,
4662,11/30/2025 06:50:00 PM,5.037,,,,,
4663,11/30/2025 07:00:00 PM,5.037,,,,,
4664,11/30/2025 07:10:00 PM,5.037,,,,,
4665,11/30/2025 07:20:00 PM,5.037,,,,,
4666,11/30/2025 07:30:00 PM,5.141,,,,,
4667,11/30/2025 07:40:00 PM,5.141,,,,,
4668,11/30/2025 07:50:00 PM,5.141,,,,,
4669,11/30/2025 08:00:00 PM,5.141,,,,,
4670,11/30/2025 08:10:00 PM,5.141,,,,,
4671,11/30/2025 08:20:00 PM,5.141,,,,,
4672,11/30/2025 08:30:00 PM,5.141,,,,,
4673,11/30/2025 08:40:00 PM,5.141,,,,,
4674,11/30/2025 08:50:00 PM,5.141,,,,,
4675,11/30/2025 09:00:00 PM,5.141,,,,,
4676,11/30/2025 09:10:00 PM,5.037,,,,,
4677,11/30/2025 09:20:00 PM,5.037,,,,,
4678,11/30/2025 09:30:00 PM,5.037,,,,,
4679,11/30/2025 09:40:00 PM,5.037,,,,,
4680,11/30/2025 09:50:00 PM,4.934,,,,,
4681,11/30/2025 10:00:00 PM,4.934,,,,,
4682,11/30/2025 10:10:00 PM,4.934,,,,,
4683,11/30/2025 10:20:00 PM,4.934,,,,,
4684,11/30/2025 10:30:00 PM,4.831,,,,,
4685,11/30/2025 10:40:00 PM,4.831,,,,,
4686,11/30/2025 10:50:00 PM,4.831,,,,,
4687,11/30/2025 11:00:00 PM,4.831,,,,,
4688,11/30/2025 11:10:00 PM,4.727,,,,,
4689,11/30/2025 11:20:00 PM,4.831,,,,,
4690,11/30/2025 11:30:00 PM,4.831,,,,,
4691,11/30/2025 11:40:00 PM,4.831,,,,,
4692,11/30/2025 11:50:00 PM,4.727,,,,,
4693,12/01/2025 12:00:00 AM,4.727,,,,,
4694,12/01/2025 12:10:00 AM,4.623,,,,,
4695,12/01/2025 12:20:00 AM,4.519,,,,,
4696,12/01/2025 12:30:00 AM,4.415,,,,,
4697,12/01/2025 12:40:00 AM,4.415,,,,,
4698,12/01/2025 12:50:00 AM,4.519,,,,,
4699,12/01/2025 01:00:00 AM,4.519,,,,,
4700,12/01/2025 01:10:00 AM,4.311,,,,,
4701,12/01/2025 01:20:00 AM,4.207,,,,,
4702,12/01/2025 01:30:00 AM,4.102,,,,,
4703,12/01/2025 01:40:00 AM,3.683,,,,,
4704,12/01/2025 01:50:00 AM,3.155,,,,,
4705,12/01/2025 02:00:00 AM,2.837,,,,,
4706,12/01/2025 02:10:00 AM,2.624,,,,,
4707,12/01/2025 02:20:00 AM,2.303,,,,,
4708,12/01/2025 02:30:00 AM,1.980,,,,,
4709,12/01/2025 02:40:00 AM,1.764,,,,,
4710,12/01/2025 02:50:00 AM,1.439,,,,,
4711,12/01/2025 03:00:00 AM,1.330,,,,,
4712,12/01/2025 03:10:00 AM,1.112,,,,,
4713,12/01/2025 03:20:00 AM,0.893,,,,,
4714,12/01/2025 03:30:00 AM,0.674,,,,,
4715,12/01/2025 03:40:00 AM,0.784,,,,,
4716,12/01/2025 03:50:00 AM,0.674,,,,,
4717,12/01/2025 04:00:00 AM,0.343,,,,,
4718,12/01/2025 04:10:00 AM,0.010,,,,,
4719,12/01/2025 04:20:00 AM,0.121,,,,,
4720,12/01/2025 04:30:00 AM,0.010,,,,,
4721,12/01/2025 04:40:00 AM,-0.102,,,,,
4722,12/01/2025 04:50:00 AM,-0.102,,,,,
4723,12/01/2025 05:00:00 AM,0.010,,,,,
4724,12/01/2025 05:10:00 AM,-0.102,,,,,
4725,12/01/2025 05:20:00 AM,-0.213,,,,,
4726,12/01/2025 05:30:00 AM,-0.325,,,,,
4727,12/01/2025 05:40:00 AM,-0.213,,,,,
4728,12/01/2025 05:50:00 AM,0.343,,,,,
4729,12/01/2025 06:00:00 AM,0.010,,,,,
4730,12/01/2025 06:10:00 AM,-0.549,,,,,
4731,12/01/2025 06:20:00 AM,-0.774,,,,,
4732,12/01/2025 06:30:00 AM,-0.774,,,,,
4733,12/01/2025 06:40:00 AM,-0.662,,,,,
4734,12/01/2025 06:50:00 AM,-0.774,,,,,
4735,12/01/2025 07:00:00 AM,-0.662,,,,,
4736,12/01/2025 07:10:00 AM,-0.549,,,,,
4737,12/01/2025 07:20:00 AM,-0.437,,,,,
4738,12/01/2025 07:30:00 AM,-0.437,,,,,
4739,12/01/2025 07:40:00 AM,-0.549,,,,,
4740,12/01/2025 07:50:00 AM,-0.549,,,,,
4741,12/01/2025 08:00:00 AM,-0.549,,,,,
4742,12/01/2025 08:10:00 AM,-0.549,,,,,
4743,12/01/2025 08:20:00 AM,-0.549,,,,,
4744,12/01/2025 08:30:00 AM,-0.549,,,,,
4745,12/01/2025 08:40:00 AM,-0.325,,,,,
4746,12/01/2025 08:50:00 AM,-0.437,,,,,
4747,12/01/2025 09:00:00 AM,-0.213,,,,,
4748,12/01/2025 09:10:00 AM,0.563,,,,,
4749,12/01/2025 09:20:00 AM,2.410,,,,,
4750,12/01/2025 09:30:00 AM,3.578,,,,,
4751,12/01/2025 09:40:00 AM,4.623,,,,,
4752,12/01/2025 09:50:00 AM,6.370,,,,,
4753,12/01/2025 10:00:00 AM,7.782,,,,,
4754,12/01/2025 10:10:00 AM,7.179,,,,,
4755,12/01/2025 10:20:00 AM,6.775,,,,,
4756,12/01/2025 10:30:00 AM,7.782,,,,,
4757,12/01/2025 10:40:00 AM,8.282,,,,,
4758,12/01/2025 10:50:00 AM,8.978,,,,,
4759,12/01/2025 11:00:00 AM,8.182,,,,,
4760,12/01/2025 11:10:00 AM,7.782,,,,,
4761,12/01/2025 11:20:00 AM,7.682,,,,,
4762,12/01/2025 11:30:00 AM,8.779,,,,,
4763,12/01/2025 11:40:00 AM,8.779,,,,,
4764,12/01/2025 11:50:00 AM,8.581,,,,,
4765,12/01/2025 12:00:00 PM,8.082,,,,,
4766,12/01/2025 12:10:00 PM,7.882,,,,,
4767,12/01/2025 12:20:00 PM,6.978,,,,,
4768,12/01/2025 12:30:00 PM,7.079,,,,,
4769,12/01/2025 12:40:00 PM,6.775,,,,,
4770,12/01/2025 12:50:00 PM,6.471,,,,,
4771,12/01/2025 01:00:00 PM,6.370,,,,,
4772,12/01/2025 01:10:00 PM,6.471,,,,,
4773,12/01/2025 01:20:00 PM,6.775,,,,,
4774,12/01/2025 01:30:00 PM,6.978,,,,,
4775,12/01/2025 01:40:00 PM,7.280,,,,,
4776,12/01/2025 01:50:00 PM,6.978,,,,,
4777,12/01/2025 02:00:00 PM,7.381,,,,,
4778,12/01/2025 02:10:00 PM,7.481,,,,,
4779,12/01/2025 02:20:00 PM,7.381,,,,,
4780,12/01/2025 02:30:00 PM,7.079,,,,,
4781,12/01/2025 02:40:00 PM,7.079,,,,,
4782,12/01/2025 02:50:00 PM,6.775,,,,,
4783,12/01/2025 03:00:00 PM,6.674,,,,,
4784,12/01/2025 03:10:00 PM,6.471,,,,,
4785,12/01/2025 03:20:00 PM,6.064,,,,,
4786,12/01/2025 03:30:00 PM,5.860,,,,,
4787,12/01/2025 03:40:00 PM,5.552,,,,,
4788,12/01/2025 03:50:00 PM,4.934,,,,,
4789,12/01/2025 04:00:00 PM,4.311,,,,,
4790,12/01/2025 04:10:00 PM,3.788,,,,,
4791,12/01/2025 04:20:00 PM,3.261,,,,,
4792,12/01/2025 04:30:00 PM,2.730,,,,,
4793,12/01/2025 04:40:00 PM,2.410,,,,,
4794,12/01/2025 04:50:00 PM,2.088,,,,,
4795,12/01/2025 05:00:00 PM,2.088,,,,,
4796,12/01/2025 05:10:00 PM,1.980,,,,,
4797,12/01/2025 05:20:00 PM,1.980,,,,,
4798,12/01/2025 05:30:00 PM,1.872,,,,,
4799,12/01/2025 05:40:00 PM,1.656,,,,,
4800,12/01/2025 05:50:00 PM,1.548,,,,,
4801,12/01/2025 06:00:00 PM,1.112,,,,,
4802,12/01/2025 06:10:00 PM,0.784,,,,,
4803,12/01/2025 06:20:00 PM,0.563,,,,,
4804,12/01/2025 06:30:00 PM,0.563,,,,,
4805,12/01/2025 06:40:00 PM,0.674,,,,,
4806,12/01/2025 06:50:00 PM,0.784,,,,,
4807,12/01/2025 07:00:00 PM,0.563,,,,,
4808,12/01/2025 07:10:00 PM,0.563,,,,,
4809,12/01/2025 07:20:00 PM,0.453,,,,,
4810,12/01/2025 07:30:00 PM,0.232,,,,,
4811,12/01/2025 07:40:00 PM,0.232,,,,,
4812,12/01/2025 07:50:00 PM,0.784,,,,,
4813,12/01/2025 08:00:00 PM,0.453,,,,,
4814,12/01/2025 08:10:00 PM,0.343,,,,,
4815,12/01/2025 08:20:00 PM,0.232,,,,,
4816,12/01/2025 08:30:00 PM,0.232,,,,,
4817,12/01/2025 08:40:00 PM,0.563,,,,,
4818,12/01/2025 08:50:00 PM,0.343,,,,,
4819,12/01/2025 09:00:00 PM,0.563,,,,,
4820,12/01/2025 09:10:00 PM,0.453,,,,,
4821,12/01/2025 09:20:00 PM,0.232,,,,,
4822,12/01/2025 09:30:00 PM,0.010,,,,,
4823,12/01/2025 09:40:00 PM,0.010,,,,,
4824,12/01/2025 09:50:00 PM,0.010,,,,,
4825,12/01/2025 10:00:00 PM,0.121,,,,,
4826,12/01/2025 10:10:00 PM,0.232,,,,,
4827,12/01/2025 10:20:00 PM,-0.102,,,,,
4828,12/01/2025 10:30:00 PM,-0.102,,,,,
4829,12/01/2025 10:40:00 PM,0.010,,,,,
4830,12/01/2025 10:50:00 PM,0.121,,,,,
4831,12/01/2025 11:00:00 PM,0.121,,,,,
4832,12/01/2025 11:10:00 PM,0.121,,,,,
4833,12/01/2025 11:20:00 PM,-0.102,,,,,
4834,12/01/2025 11:30:00 PM,-0.325,,,,,
4835,12/01/2025 11:40:00 PM,-0.213,,,,,
4836,12/01/2025 11:50:00 PM,-0.437,,,,,
4837,12/02/2025 12:00:00 AM,-0.102,,,,,
4838,12/02/2025 12:10:00 AM,-0.102,,,,,
4839,12/02/2025 12:20:00 AM,-0.213,,,,,
4840,12/02/2025 12:30:00 AM,0.121,,,,,
4841,12/02/2025 12:40:00 AM,-0.102,,,,,
4842,12/02/2025 12:50:00 AM,-0.102,,,,,
4843,12/02/2025 01:00:00 AM,-0.437,,,,,
4844,12/02/2025 01:10:00 AM,-0.437,,,,,
4845,12/02/2025 01:20:00 AM,0.232,,,,,
4846,12/02/2025 01:30:00 AM,-0.102,,,,,
4847,12/02/2025 01:40:00 AM,-0.549,,,,,
4848,12/02/2025 01:50:00 AM,-0.437,,,,,
4849,12/02/2025 02:00:00 AM,-0.325,,,,,
4850,12/02/2025 02:10:00 AM,-0.549,,,,,
4851,12/02/2025 02:20:00 AM,-0.437,,,,,
4852,12/02/2025 02:30:00 AM,-0.437,,,,,
4853,12/02/2025 02:40:00 AM,-0.437,,,,,
4854,12/02/2025 02:50:00 AM,-0.325,,,,,
4855,12/02/2025 03:00:00 AM,-0.549,,,,,
4856,12/02/2025 03:10:00 AM,-1.001,,,,,
4857,12/02/2025 03:20:00 AM,-0.774,,,,,
4858,12/02/2025 03:30:00 AM,-0.437,,,,,
4859,12/02/2025 03:40:00 AM,-0.437,,,,,
4860,12/02/2025 03:50:00 AM,-0.437,,,,,
4861,12/02/2025 04:00:00 AM,-0.887,,,,,
4862,12/02/2025 04:10:00 AM,-0.213,,,,,
4863,12/02/2025 04:20:00 AM,-0.549,,,,,
4864,12/02/2025 04:30:00 AM,-0.774,,,,,
4865,12/02/2025 04:40:00 AM,-0.437,,,,,
4866,12/02/2025 04:50:00 AM,-0.437,,,,,
4867,12/02/2025 05:00:00 AM,-0.213,,,,,
4868,12/02/2025 05:10:00 AM,-0.213,,,,,
4869,12/02/2025 05:20:00 AM,-0.662,,,,,
4870,12/02/2025 05:30:00 AM,-0.662,,,,,
4871,12/02/2025 05:40:00 AM,-0.774,,,,,
4872,12/02/2025 05:50:00 AM,-0.549,,,,,
4873,12/02/2025 06:00:00 AM,-0.774,,,,,
4874,12/02/2025 06:10:00 AM,-0.662,,,,,
4875,12/02/2025 06:20:00 AM,-0.774,,,,,
4876,12/02/2025 06:30:00 AM,-0.887,,,,,
4877,12/02/2025 06:40:00 AM,-0.549,,,,,
4878,12/02/2025 06:50:00 AM,-0.887,,,,,
4879,12/02/2025 07:00:00 AM,-1.114,,,,,
4880,12/02/2025 07:10:00 AM,-1.114,,,,,
4881,12/02/2025 07:20:00 AM,-1.114,,,,,
4882,12/02/2025 07:30:00 AM,-0.662,,,,,
4883,12/02/2025 07:40:00 AM,-0.325,,,,,
4884,12/02/2025 07:50:00 AM,1.656,,,,,
4885,12/02/2025 08:00:00 AM,2.624,,,,,
4886,12/02/2025 08:10:00 AM,4.415,,,,,
4887,12/02/2025 08:20:00 AM,5.347,,,,,
4888,12/02/2025 08:30:00 AM,1.764,,,,,
4889,12/02/2025 08:40:00 AM,0.232,,,,,
4890,12/02/2025 08:50:00 AM,0.343,,,,,
4891,12/02/2025 09:00:00 AM,0.563,,,,,
4892,12/02/2025 09:10:00 AM,1.330,,,,,
4893,12/02/2025 09:20:00 AM,3.578,,,,,
4894,12/02/2025 09:30:00 AM,4.311,,,,,
4895,12/02/2025 09:40:00 AM,4.727,,,,,
4896,12/02/2025 09:50:00 AM,5.962,,,,,
4897,12/02/2025 10:00:00 AM,7.280,,,,,
4898,12/02/2025 10:10:00 AM,6.573,,,,,
4899,12/02/2025 10:20:00 AM,6.775,,,,,
4900,12/02/2025 10:30:00 AM,8.581,,,,,
4901,12/02/2025 10:40:00 AM,8.779,,,,,
4902,12/02/2025 10:50:00 AM,8.581,,,,,
4903,12/02/2025 11:00:00 AM,10.063,,,,,
4904,12/02/2025 11:10:00 AM,10.455,,,,,
4905,12/02/2025 11:20:00 AM,11.236,,,,,
4906,12/02/2025 11:30:00 AM,12.110,,,,,
4907,12/02/2025 11:40:00 AM,9.866,,,,,
4908,12/02/2025 11:50:00 AM,9.866,,,,,
4909,12/02/2025 12:00:00 PM,9.571,,,,,
4910,12/02/2025 12:10:00 PM,9.669,,,,,
4911,12/02/2025 12:20:00 PM,10.161,,,,,
4912,12/02/2025 12:30:00 PM,10.455,,,,,
4913,12/02/2025 12:40:00 PM,11.139,,,,,
4914,12/02/2025 12:50:00 PM,11.139,,,,,
4915,12/02/2025 01:00:00 PM,11.041,,,,,
4916,12/02/2025 01:10:00 PM,11.236,,,,,
4917,12/02/2025 01:20:00 PM,11.431,,,,,
4918,12/02/2025 01:30:00 PM,11.722,,,,,
4919,12/02/2025 01:40:00 PM,11.236,,,,,
4920,12/02/2025 01:50:00 PM,11.041,,,,,
4921,12/02/2025 02:00:00 PM,10.553,,,,,
4922,12/02/2025 02:10:00 PM,10.553,,,,,
4923,12/02/2025 02:20:00 PM,10.063,,,,,
4924,12/02/2025 02:30:00 PM,9.571,,,,,
4925,12/02/2025 02:40:00 PM,9.275,,,,,
4926,12/02/2025 02:50:00 PM,9.077,,,,,
4927,12/02/2025 03:00:00 PM,9.077,,,,,
4928,12/02/2025 03:10:00 PM,9.176,,,,,
4929,12/02/2025 03:20:00 PM,9.176,,,,,
4930,12/02/2025 03:30:00 PM,9.373,,,,,
4931,12/02/2025 03:40:00 PM,9.373,,,,,
4932,12/02/2025 03:50:00 PM,9.275,,,,,
4933,12/02/2025 04:00:00 PM,8.481,,,,,
4934,12/02/2025 04:10:00 PM,8.182,,,,,
4935,12/02/2025 04:20:00 PM,7.983,,,,,
4936,12/02/2025 04:30:00 PM,7.682,,,,,
4937,12/02/2025 04:40:00 PM,7.381,,,,,
4938,12/02/2025 04:50:00 PM,7.079,,,,,
4939,12/02/2025 05:00:00 PM,6.877,,,,,
4940,12/02/2025 05:10:00 PM,6.877,,,,,
4941,12/02/2025 05:20:00 PM,6.877,,,,,
4942,12/02/2025 05:30:00 PM,6.877,,,,,
4943,12/02/2025 05:40:00 PM,6.674,,,,,
4944,12/02/2025 05:50:00 PM,6.471,,,,,
4945,12/02/2025 06:00:00 PM,6.166,,,,,
4946,12/02/2025 06:10:00 PM,6.370,,,,,
4947,12/02/2025 06:20:00 PM,6.064,,,,,
4948,12/02/2025 06:30:00 PM,5.757,,,,,
4949,12/02/2025 06:40:00 PM,5.655,,,,,
4950,12/02/2025 06:50:00 PM,5.757,,,,,
4951,12/02/2025 07:00:00 PM,5.757,,,,,
4952,12/02/2025 07:10:00 PM,5.860,,,,,
4953,12/02/2025 07:20:00 PM,5.757,,,,,
4954,12/02/2025 07:30:00 PM,5.655,,,,,
4955,12/02/2025 07:40:00 PM,5.655,,,,,
4956,12/02/2025 07:50:00 PM,5.450,,,,,
4957,12/02/2025 08:00:00 PM,5.244,,,,,
4958,12/02/2025 08:10:00 PM,4.831,,,,,
4959,12/02/2025 08:20:00 PM,4.934,,,,,
4960,12/02/2025 08:30:00 PM,5.347,,,,,
4961,12/02/2025 08:40:00 PM,5.037,,,,,
4962,12/02/2025 08:50:00 PM,4.934,,,,,
4963,12/02/2025 09:00:00 PM,4.311,,,,,
4964,12/02/2025 09:10:00 PM,4.207,,,,,
4965,12/02/2025 09:20:00 PM,4.519,,,,,
4966,12/02/2025 09:30:00 PM,4.102,,,,,
4967,12/02/2025 09:40:00 PM,3.788,,,,,
4968,12/02/2025 09:50:00 PM,3.472,,,,,
4969,12/02/2025 10:00:00 PM,3.261,,,,,
4970,12/02/2025 10:10:00 PM,2.943,,,,,
4971,12/02/2025 10:20:00 PM,3.155,,,,,
4972,12/02/2025 10:30:00 PM,2.730,,,,,
4973,12/02/2025 10:40:00 PM,2.517,,,,,
4974,12/02/2025 10:50:00 PM,2.730,,,,,
4975,12/02/2025 11:00:00 PM,2.943,,,,,
4976,12/02/2025 11:10:00 PM,3.261,,,,,
4977,12/02/2025 11:20:00 PM,3.049,,,,,
4978,12/02/2025 11:30:00 PM,2.943,,,,,
4979,12/02/2025 11:40:00 PM,3.261,,,,,
4980,12/02/2025 11:50:00 PM,3.155,,,,,
4981,12/03/2025 12:00:00 AM,2.837,,,,,
4982,12/03/2025 12:10:00 AM,2.943,,,,,
4983,12/03/2025 12:20:00 AM,2.943,,,,,
4984,12/03/2025 12:30:00 AM,2.943,,,,,
4985,12/03/2025 12:40:00 AM,2.837,,,,,
4986,12/03/2025 12:50:00 AM,3.049,,,,,
4987,12/03/2025 01:00:00 AM,2.624,,,,,
4988,12/03/2025 01:10:00 AM,2.303,,,,,
4989,12/03/2025 01:20:00 AM,2.195,,,,,
4990,12/03/2025 01:30:00 AM,2.195,,,,,
4991,12/03/2025 01:40:00 AM,2.410,,,,,
4992,12/03/2025 01:50:00 AM,2.730,,,,,
4993,12/03/2025 02:00:00 AM,2.410,,,,,
4994,12/03/2025 02:10:00 AM,2.303,,,,,
4995,12/03/2025 02:20:00 AM,2.517,,,,,
4996,12/03/2025 02:30:00 AM,2.517,,,,,
4997,12/03/2025 02:40:00 AM,2.410,,,,,
4998,12/03/2025 02:50:00 AM,2.837,,,,,
4999,12/03/2025 03:00:00 AM,2.517,,,,,
5000,12/03/2025 03:10:00 AM,2.517,,,,,
5001,12/03/2025 03:20:00 AM,2.624,,,,,
5002,12/03/2025 03:30:00 AM,2.730,,,,,
5003,12/03/2025 03:40:00 AM,2.730,,,,,
5004,12/03/2025 03:50:00 AM,2.624,,,,,
5005,12/03/2025 04:00:00 AM,2.624,,,,,
5006,12/03/2025 04:10:00 AM,2.517,,,,,
5007,12/03/2025 04:20:00 AM,2.517,,,,,
5008,12/03/2025 04:30:00 AM,2.624,,,,,
5009,12/03/2025 04:40:00 AM,2.624,,,,,
5010,12/03/2025 04:50:00 AM,2.517,,,,,
5011,12/03/2025 05:00:00 AM,2.624,,,,,
5012,12/03/2025 05:10:00 AM,2.624,,,,,
5013,12/03/2025 05:20:00 AM,2.624,,,,,
5014,12/03/2025 05:30:00 AM,2.730,,,,,
5015,12/03/2025 05:40:00 AM,2.730,,,,,
5016,12/03/2025 05:50:00 AM,2.837,,,,,
5017,12/03/2025 06:00:00 AM,2.943,,,,,
5018,12/03/2025 06:10:00 AM,2.837,,,,,
5019,12/03/2025 06:20:00 AM,2.943,,,,,
5020,12/03/2025 06:30:00 AM,2.943,,,,,
5021,12/03/2025 06:40:00 AM,2.943,,,,,
5022,12/03/2025 06:50:00 AM,2.517,,,,,
5023,12/03/2025 07:00:00 AM,2.410,,,,,
5024,12/03/2025 07:10:00 AM,2.730,,,,,
5025,12/03/2025 07:20:00 AM,2.943,,,,,
5026,12/03/2025 07:30:00 AM,2.730,,,,,
5027,12/03/2025 07:40:00 AM,2.624,,,,,
5028,12/03/2025 07:50:00 AM,2.624,,,,,
5029,12/03/2025 08:00:00 AM,2.624,,,,,
5030,12/03/2025 08:10:00 AM,2.517,,,,,
5031,12/03/2025 08:20:00 AM,2.410,,,,,
5032,12/03/2025 08:30:00 AM,2.303,,,,,
5033,12/03/2025 08:40:00 AM,2.410,,,,,
5034,12/03/2025 08:50:00 AM,2.517,,,,,
5035,12/03/2025 09:00:00 AM,2.624,,,,,
5036,12/03/2025 09:10:00 AM,2.943,,,,,
5037,12/03/2025 09:20:00 AM,3.578,,,,,
5038,12/03/2025 09:30:00 AM,3.578,,,,,
5039,12/03/2025 09:40:00 AM,3.998,,,,,
5040,12/03/2025 09:50:00 AM,4.415,,,,,
5041,12/03/2025 10:00:00 AM,5.655,,,,,
5042,12/03/2025 10:10:00 AM,5.962,,,,,
5043,12/03/2025 10:20:00 AM,6.471,,,,,
5044,12/03/2025 10:30:00 AM,5.962,,,,,
5045,12/03/2025 10:40:00 AM,5.757,,,,,
5046,12/03/2025 10:50:00 AM,6.775,,,,,
5047,12/03/2025 11:00:00 AM,8.182,,,,,
5048,12/03/2025 11:10:00 AM,9.176,,,,,
5049,12/03/2025 11:20:00 AM,8.978,,,,,
5050,12/03/2025 11:30:00 AM,8.680,,,,,
5051,12/03/2025 11:40:00 AM,8.779,,,,,
5052,12/03/2025 11:50:00 AM,8.082,,,,,
5053,12/03/2025 12:00:00 PM,8.879,,,,,
5054,12/03/2025 12:10:00 PM,7.179,,,,,
5055,12/03/2025 12:20:00 PM,7.481,,,,,
5056,12/03/2025 12:30:00 PM,8.282,,,,,
5057,12/03/2025 12:40:00 PM,8.978,,,,,
5058,12/03/2025 12:50:00 PM,8.779,,,,,
5059,12/03/2025 01:00:00 PM,8.182,,,,,
5060,12/03/2025 01:10:00 PM,7.882,,,,,
5061,12/03/2025 01:20:00 PM,8.182,,,,,
5062,12/03/2025 01:30:00 PM,7.782,,,,,
5063,12/03/2025 01:40:00 PM,7.782,,,,,
5064,12/03/2025 01:50:00 PM,7.481,,,,,
5065,12/03/2025 02:00:00 PM,8.082,,,,,
5066,12/03/2025 02:10:00 PM,8.581,,,,,
5067,12/03/2025 02:20:00 PM,9.176,,,,,
5068,12/03/2025 02:30:00 PM,8.680,,,,,
5069,12/03/2025 02:40:00 PM,8.879,,,,,
5070,12/03/2025 02:50:00 PM,8.481,,,,,
5071,12/03/2025 03:00:00 PM,8.282,,,,,
5072,12/03/2025 03:10:00 PM,7.882,,,,,
5073,12/03/2025 03:20:00 PM,7.381,,,,,
5074,12/03/2025 03:30:00 PM,7.280,,,,,
5075,12/03/2025 03:40:00 PM,6.268,,,,,
5076,12/03/2025 03:50:00 PM,5.655,,,,,
5077,12/03/2025 04:00:00 PM,5.244,,,,,
5078,12/03/2025 04:10:00 PM,4.934,,,,,
5079,12/03/2025 04:20:00 PM,4.623,,,,,
5080,12/03/2025 04:30:00 PM,4.623,,,,,
5081,12/03/2025 04:40:00 PM,4.623,,,,,
