"Plot Title: 10760710"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10760710, SEN S/N: 10760710, LBL: temp)","Coupler Detached (LGR S/N: 10760710)","Coupler Attached (LGR S/N: 10760710)","Host Connected (LGR S/N: 10760710)","Stopped (LGR S/N: 10760710)","End Of File (LGR S/N: 10760710)"
4525,11/29/2025 08:09:27 PM,7.381,,,,,
4526,11/29/2025 08:19:27 PM,7.582,,,,,
4527,11/29/2025 08:29:27 PM,7.582,,,,,
4528,11/29/2025 08:39:27 PM,7.582,,,,,
4529,11/29/2025 08:49:27 PM,7.682,,,,,
4530,11/29/2025 08:59:27 PM,7.782,,,,,
4531,11/29/2025 09:09:27 PM,7.782,,,,,
4532,11/29/2025 09:19:27 PM,7.582,,,,,
4533,11/29/2025 09:29:27 PM,7.280,,,,,
4534,11/29/2025 09:39:27 PM,7.079,,,,,
4535,11/29/2025 09:49:27 PM,7.179,,,,,
4536,11/29/2025 09:59:27 PM,7.079,,,,,
4537,11/29/2025 10:09:27 PM,6.978,,,,,
4538,11/29/2025 10:19:27 PM,6.978,,,,,
4539,11/29/2025 10:29:27 PM,6.877,,,,,
4540,11/29/2025 10:39:27 PM,6.877,,,,,
4541,11/29/2025 10:49:27 PM,6.978,,,,,
4542,11/29/2025 10:59:27 PM,6.877,,,,,
4543,11/29/2025 11:09:27 PM,6.877,,,,,
4544,11/29/2025 11:19:27 PM,7.280,,,,,
4545,11/29/2025 11:29:27 PM,7.882,,,,,
4546,11/29/2025 11:39:27 PM,8.481,,,,,
4547,11/29/2025 11:49:27 PM,8.779,,,,,
4548,11/29/2025 11:59:27 PM,8.879,,,,,
4549,11/30/2025 12:09:27 AM,8.182,,,,,
4550,11/30/2025 12:19:27 AM,7.782,,,,,
4551,11/30/2025 12:29:27 AM,7.381,,,,,
4552,11/30/2025 12:39:27 AM,6.471,,,,,
4553,11/30/2025 12:49:27 AM,5.962,,,,,
4554,11/30/2025 12:59:27 AM,5.552,,,,,
4555,11/30/2025 01:09:27 AM,5.450,,,,,
4556,11/30/2025 01:19:27 AM,5.450,,,,,
4557,11/30/2025 01:29:27 AM,5.552,,,,,
4558,11/30/2025 01:39:27 AM,5.552,,,,,
4559,11/30/2025 01:49:27 AM,5.655,,,,,
4560,11/30/2025 01:59:27 AM,5.757,,,,,
4561,11/30/2025 02:09:27 AM,5.860,,,,,
4562,11/30/2025 02:19:27 AM,6.064,,,,,
4563,11/30/2025 02:29:27 AM,6.370,,,,,
4564,11/30/2025 02:39:27 AM,6.573,,,,,
4565,11/30/2025 02:49:27 AM,6.775,,,,,
4566,11/30/2025 02:59:27 AM,6.978,,,,,
4567,11/30/2025 03:09:27 AM,7.179,,,,,
4568,11/30/2025 03:19:27 AM,7.179,,,,,
4569,11/30/2025 03:29:27 AM,7.280,,,,,
4570,11/30/2025 03:39:27 AM,7.582,,,,,
4571,11/30/2025 03:49:27 AM,8.082,,,,,
4572,11/30/2025 03:59:27 AM,8.282,,,,,
4573,11/30/2025 04:09:27 AM,8.282,,,,,
4574,11/30/2025 04:19:27 AM,8.282,,,,,
4575,11/30/2025 04:29:27 AM,8.382,,,,,
4576,11/30/2025 04:39:27 AM,8.680,,,,,
4577,11/30/2025 04:49:27 AM,8.879,,,,,
4578,11/30/2025 04:59:27 AM,8.779,,,,,
4579,11/30/2025 05:09:27 AM,8.581,,,,,
4580,11/30/2025 05:19:27 AM,8.581,,,,,
4581,11/30/2025 05:29:27 AM,8.182,,,,,
4582,11/30/2025 05:39:27 AM,7.983,,,,,
4583,11/30/2025 05:49:27 AM,7.983,,,,,
4584,11/30/2025 05:59:27 AM,7.983,,,,,
4585,11/30/2025 06:09:27 AM,8.082,,,,,
4586,11/30/2025 06:19:27 AM,7.983,,,,,
4587,11/30/2025 06:29:27 AM,7.983,,,,,
4588,11/30/2025 06:39:27 AM,7.983,,,,,
4589,11/30/2025 06:49:27 AM,7.983,,,,,
4590,11/30/2025 06:59:27 AM,7.983,,,,,
4591,11/30/2025 07:09:27 AM,7.782,,,,,
4592,11/30/2025 07:19:27 AM,7.882,,,,,
4593,11/30/2025 07:29:27 AM,7.782,,,,,
4594,11/30/2025 07:39:27 AM,7.682,,,,,
4595,11/30/2025 07:49:27 AM,7.481,,,,,
4596,11/30/2025 07:59:27 AM,7.381,,,,,
4597,11/30/2025 08:09:27 AM,7.381,,,,,
4598,11/30/2025 08:19:27 AM,7.280,,,,,
4599,11/30/2025 08:29:27 AM,7.179,,,,,
4600,11/30/2025 08:39:27 AM,7.179,,,,,
4601,11/30/2025 08:49:27 AM,7.280,,,,,
4602,11/30/2025 08:59:27 AM,7.381,,,,,
4603,11/30/2025 09:09:27 AM,7.381,,,,,
4604,11/30/2025 09:19:27 AM,7.582,,,,,
4605,11/30/2025 09:29:27 AM,7.381,,,,,
4606,11/30/2025 09:39:27 AM,7.481,,,,,
4607,11/30/2025 09:49:27 AM,7.782,,,,,
4608,11/30/2025 09:59:27 AM,7.882,,,,,
4609,11/30/2025 10:09:27 AM,7.882,,,,,
4610,11/30/2025 10:19:27 AM,7.782,,,,,
4611,11/30/2025 10:29:27 AM,7.582,,,,,
4612,11/30/2025 10:39:27 AM,7.481,,,,,
4613,11/30/2025 10:49:27 AM,7.280,,,,,
4614,11/30/2025 10:59:27 AM,6.978,,,,,
4615,11/30/2025 11:09:27 AM,6.674,,,,,
4616,11/30/2025 11:19:27 AM,6.573,,,,,
4617,11/30/2025 11:29:27 AM,6.471,,,,,
4618,11/30/2025 11:39:27 AM,6.268,,,,,
4619,11/30/2025 11:49:27 AM,6.166,,,,,
4620,11/30/2025 11:59:27 AM,5.962,,,,,
4621,11/30/2025 12:09:27 PM,5.860,,,,,
4622,11/30/2025 12:19:27 PM,5.757,,,,,
4623,11/30/2025 12:29:27 PM,5.757,,,,,
4624,11/30/2025 12:39:27 PM,5.757,,,,,
4625,11/30/2025 12:49:27 PM,5.757,,,,,
4626,11/30/2025 12:59:27 PM,5.860,,,,,
4627,11/30/2025 01:09:27 PM,5.860,,,,,
4628,11/30/2025 01:19:27 PM,5.860,,,,,
4629,11/30/2025 01:29:27 PM,5.860,,,,,
4630,11/30/2025 01:39:27 PM,5.860,,,,,
4631,11/30/2025 01:49:27 PM,5.860,,,,,
4632,11/30/2025 01:59:27 PM,5.860,,,,,
4633,11/30/2025 02:09:27 PM,5.962,,,,,
4634,11/30/2025 02:19:27 PM,5.962,,,,,
4635,11/30/2025 02:29:27 PM,5.962,,,,,
4636,11/30/2025 02:39:27 PM,5.244,,,,,
4637,11/30/2025 02:49:27 PM,4.831,,,,,
4638,11/30/2025 02:59:27 PM,4.727,,,,,
4639,11/30/2025 03:09:27 PM,4.727,,,,,
4640,11/30/2025 03:19:27 PM,4.623,,,,,
4641,11/30/2025 03:29:27 PM,4.623,,,,,
4642,11/30/2025 03:39:27 PM,4.623,,,,,
4643,11/30/2025 03:49:27 PM,4.519,,,,,
4644,11/30/2025 03:59:27 PM,4.519,,,,,
4645,11/30/2025 04:09:27 PM,4.519,,,,,
4646,11/30/2025 04:19:27 PM,4.415,,,,,
4647,11/30/2025 04:29:27 PM,4.311,,,,,
4648,11/30/2025 04:39:27 PM,4.207,,,,,
4649,11/30/2025 04:49:27 PM,4.102,,,,,
4650,11/30/2025 04:59:27 PM,4.102,,,,,
4651,11/30/2025 05:09:27 PM,3.998,,,,,
4652,11/30/2025 05:19:27 PM,3.998,,,,,
4653,11/30/2025 05:29:27 PM,3.998,,,,,
4654,11/30/2025 05:39:27 PM,3.893,,,,,
4655,11/30/2025 05:49:27 PM,3.893,,,,,
4656,11/30/2025 05:59:27 PM,3.788,,,,,
4657,11/30/2025 06:09:27 PM,3.788,,,,,
4658,11/30/2025 06:19:27 PM,3.788,,,,,
4659,11/30/2025 06:29:27 PM,3.683,,,,,
4660,11/30/2025 06:39:27 PM,3.683,,,,,
4661,11/30/2025 06:49:27 PM,3.683,,,,,
4662,11/30/2025 06:59:27 PM,3.578,,,,,
4663,11/30/2025 07:09:27 PM,3.578,,,,,
4664,11/30/2025 07:19:27 PM,3.578,,,,,
4665,11/30/2025 07:29:27 PM,3.578,,,,,
4666,11/30/2025 07:39:27 PM,3.578,,,,,
4667,11/30/2025 07:49:27 PM,3.578,,,,,
4668,11/30/2025 07:59:27 PM,3.578,,,,,
4669,11/30/2025 08:09:27 PM,3.578,,,,,
4670,11/30/2025 08:19:27 PM,3.578,,,,,
4671,11/30/2025 08:29:27 PM,3.578,,,,,
4672,11/30/2025 08:39:27 PM,3.578,,,,,
4673,11/30/2025 08:49:27 PM,3.472,,,,,
4674,11/30/2025 08:59:27 PM,3.472,,,,,
4675,11/30/2025 09:09:27 PM,3.472,,,,,
4676,11/30/2025 09:19:27 PM,3.472,,,,,
4677,11/30/2025 09:29:27 PM,3.472,,,,,
4678,11/30/2025 09:39:27 PM,3.472,,,,,
4679,11/30/2025 09:49:27 PM,3.472,,,,,
4680,11/30/2025 09:59:27 PM,3.472,,,,,
4681,11/30/2025 10:09:27 PM,3.472,,,,,
4682,11/30/2025 10:19:27 PM,3.472,,,,,
4683,11/30/2025 10:29:27 PM,3.472,,,,,
4684,11/30/2025 10:39:27 PM,3.472,,,,,
4685,11/30/2025 10:49:27 PM,3.472,,,,,
4686,11/30/2025 10:59:27 PM,3.578,,,,,
4687,11/30/2025 11:09:27 PM,3.578,,,,,
4688,11/30/2025 11:19:27 PM,3.578,,,,,
4689,11/30/2025 11:29:27 PM,3.578,,,,,
4690,11/30/2025 11:39:27 PM,3.578,,,,,
4691,11/30/2025 11:49:27 PM,3.683,,,,,
4692,11/30/2025 11:59:27 PM,3.683,,,,,
4693,12/01/2025 12:09:27 AM,3.683,,,,,
4694,12/01/2025 12:19:27 AM,3.788,,,,,
4695,12/01/2025 12:29:27 AM,3.683,,,,,
4696,12/01/2025 12:39:27 AM,3.578,,,,,
4697,12/01/2025 12:49:27 AM,3.472,,,,,
4698,12/01/2025 12:59:27 AM,3.472,,,,,
4699,12/01/2025 01:09:27 AM,3.367,,,,,
4700,12/01/2025 01:19:27 AM,3.155,,,,,
4701,12/01/2025 01:29:27 AM,3.049,,,,,
4702,12/01/2025 01:39:27 AM,2.943,,,,,
4703,12/01/2025 01:49:27 AM,2.517,,,,,
4704,12/01/2025 01:59:27 AM,2.195,,,,,
4705,12/01/2025 02:09:27 AM,1.872,,,,,
4706,12/01/2025 02:19:27 AM,1.439,,,,,
4707,12/01/2025 02:29:27 AM,1.330,,,,,
4708,12/01/2025 02:39:27 AM,1.221,,,,,
4709,12/01/2025 02:49:27 AM,1.112,,,,,
4710,12/01/2025 02:59:27 AM,1.003,,,,,
4711,12/01/2025 03:09:27 AM,0.893,,,,,
4712,12/01/2025 03:19:27 AM,0.563,,,,,
4713,12/01/2025 03:29:27 AM,0.563,,,,,
4714,12/01/2025 03:39:27 AM,0.343,,,,,
4715,12/01/2025 03:49:27 AM,0.232,,,,,
4716,12/01/2025 03:59:27 AM,0.121,,,,,
4717,12/01/2025 04:09:27 AM,0.121,,,,,
4718,12/01/2025 04:19:27 AM,0.121,,,,,
4719,12/01/2025 04:29:27 AM,0.010,,,,,
4720,12/01/2025 04:39:27 AM,0.010,,,,,
4721,12/01/2025 04:49:27 AM,0.121,,,,,
4722,12/01/2025 04:59:27 AM,0.232,,,,,
4723,12/01/2025 05:09:27 AM,0.232,,,,,
4724,12/01/2025 05:19:27 AM,0.232,,,,,
4725,12/01/2025 05:29:27 AM,0.453,,,,,
4726,12/01/2025 05:39:27 AM,0.453,,,,,
4727,12/01/2025 05:49:27 AM,0.453,,,,,
4728,12/01/2025 05:59:27 AM,0.343,,,,,
4729,12/01/2025 06:09:27 AM,0.232,,,,,
4730,12/01/2025 06:19:27 AM,0.121,,,,,
4731,12/01/2025 06:29:27 AM,-0.102,,,,,
4732,12/01/2025 06:39:27 AM,-0.102,,,,,
4733,12/01/2025 06:49:27 AM,0.010,,,,,
4734,12/01/2025 06:59:27 AM,-0.102,,,,,
4735,12/01/2025 07:09:27 AM,-0.213,,,,,
4736,12/01/2025 07:19:27 AM,-0.213,,,,,
4737,12/01/2025 07:29:27 AM,-0.213,,,,,
4738,12/01/2025 07:39:27 AM,-0.102,,,,,
4739,12/01/2025 07:49:27 AM,-0.102,,,,,
4740,12/01/2025 07:59:27 AM,-0.102,,,,,
4741,12/01/2025 08:09:27 AM,-0.102,,,,,
4742,12/01/2025 08:19:27 AM,0.121,,,,,
4743,12/01/2025 08:29:27 AM,0.343,,,,,
4744,12/01/2025 08:39:27 AM,0.232,,,,,
4745,12/01/2025 08:49:27 AM,0.343,,,,,
4746,12/01/2025 08:59:27 AM,0.453,,,,,
4747,12/01/2025 09:09:27 AM,0.563,,,,,
4748,12/01/2025 09:19:27 AM,0.674,,,,,
4749,12/01/2025 09:29:27 AM,0.893,,,,,
4750,12/01/2025 09:39:27 AM,1.439,,,,,
4751,12/01/2025 09:49:27 AM,1.764,,,,,
4752,12/01/2025 09:59:27 AM,1.980,,,,,
4753,12/01/2025 10:09:27 AM,1.872,,,,,
4754,12/01/2025 10:19:27 AM,2.088,,,,,
4755,12/01/2025 10:29:27 AM,2.410,,,,,
4756,12/01/2025 10:39:27 AM,2.730,,,,,
4757,12/01/2025 10:49:27 AM,3.683,,,,,
4758,12/01/2025 10:59:27 AM,3.261,,,,,
4759,12/01/2025 11:09:27 AM,3.049,,,,,
4760,12/01/2025 11:19:27 AM,3.049,,,,,
4761,12/01/2025 11:29:27 AM,4.102,,,,,
4762,12/01/2025 11:39:27 AM,5.450,,,,,
4763,12/01/2025 11:49:27 AM,7.983,,,,,
4764,12/01/2025 11:59:27 AM,7.481,,,,,
4765,12/01/2025 12:09:27 PM,5.552,,,,,
4766,12/01/2025 12:19:27 PM,5.655,,,,,
4767,12/01/2025 12:29:27 PM,6.064,,,,,
4768,12/01/2025 12:39:27 PM,6.370,,,,,
4769,12/01/2025 12:49:27 PM,5.860,,,,,
4770,12/01/2025 12:59:27 PM,5.860,,,,,
4771,12/01/2025 01:09:27 PM,5.962,,,,,
4772,12/01/2025 01:19:27 PM,5.552,,,,,
4773,12/01/2025 01:29:27 PM,5.347,,,,,
4774,12/01/2025 01:39:27 PM,5.552,,,,,
4775,12/01/2025 01:49:27 PM,5.450,,,,,
4776,12/01/2025 01:59:27 PM,5.552,,,,,
4777,12/01/2025 02:09:27 PM,5.244,,,,,
4778,12/01/2025 02:19:27 PM,4.934,,,,,
4779,12/01/2025 02:29:27 PM,5.141,,,,,
4780,12/01/2025 02:39:27 PM,5.141,,,,,
4781,12/01/2025 02:49:27 PM,5.141,,,,,
4782,12/01/2025 02:59:27 PM,5.037,,,,,
4783,12/01/2025 03:09:27 PM,4.831,,,,,
4784,12/01/2025 03:19:27 PM,4.623,,,,,
4785,12/01/2025 03:29:27 PM,4.519,,,,,
4786,12/01/2025 03:39:27 PM,4.102,,,,,
4787,12/01/2025 03:49:27 PM,3.893,,,,,
4788,12/01/2025 03:59:27 PM,3.683,,,,,
4789,12/01/2025 04:09:27 PM,3.472,,,,,
4790,12/01/2025 04:19:27 PM,3.155,,,,,
4791,12/01/2025 04:29:27 PM,2.730,,,,,
4792,12/01/2025 04:39:27 PM,2.410,,,,,
4793,12/01/2025 04:49:27 PM,2.088,,,,,
4794,12/01/2025 04:59:27 PM,1.872,,,,,
4795,12/01/2025 05:09:27 PM,1.656,,,,,
4796,12/01/2025 05:19:27 PM,1.548,,,,,
4797,12/01/2025 05:29:27 PM,1.656,,,,,
4798,12/01/2025 05:39:27 PM,1.548,,,,,
4799,12/01/2025 05:49:27 PM,1.439,,,,,
4800,12/01/2025 05:59:27 PM,1.439,,,,,
4801,12/01/2025 06:09:27 PM,1.439,,,,,
4802,12/01/2025 06:19:27 PM,1.330,,,,,
4803,12/01/2025 06:29:27 PM,1.221,,,,,
4804,12/01/2025 06:39:27 PM,1.112,,,,,
4805,12/01/2025 06:49:27 PM,1.112,,,,,
4806,12/01/2025 06:59:27 PM,1.003,,,,,
4807,12/01/2025 07:09:27 PM,0.893,,,,,
4808,12/01/2025 07:19:27 PM,0.893,,,,,
4809,12/01/2025 07:29:27 PM,0.784,,,,,
4810,12/01/2025 07:39:27 PM,0.784,,,,,
4811,12/01/2025 07:49:27 PM,0.784,,,,,
4812,12/01/2025 07:59:27 PM,0.784,,,,,
4813,12/01/2025 08:09:27 PM,0.784,,,,,
4814,12/01/2025 08:19:27 PM,0.784,,,,,
4815,12/01/2025 08:29:27 PM,0.784,,,,,
4816,12/01/2025 08:39:27 PM,0.893,,,,,
4817,12/01/2025 08:49:27 PM,1.003,,,,,
4818,12/01/2025 08:59:27 PM,1.112,,,,,
4819,12/01/2025 09:09:27 PM,1.112,,,,,
4820,12/01/2025 09:19:27 PM,1.003,,,,,
4821,12/01/2025 09:29:27 PM,0.893,,,,,
4822,12/01/2025 09:39:27 PM,0.784,,,,,
4823,12/01/2025 09:49:27 PM,0.674,,,,,
4824,12/01/2025 09:59:27 PM,0.893,,,,,
4825,12/01/2025 10:09:27 PM,1.003,,,,,
4826,12/01/2025 10:19:27 PM,0.893,,,,,
4827,12/01/2025 10:29:27 PM,0.784,,,,,
4828,12/01/2025 10:39:27 PM,0.674,,,,,
4829,12/01/2025 10:49:27 PM,0.674,,,,,
4830,12/01/2025 10:59:27 PM,0.674,,,,,
4831,12/01/2025 11:09:27 PM,0.784,,,,,
4832,12/01/2025 11:19:27 PM,0.784,,,,,
4833,12/01/2025 11:29:27 PM,0.784,,,,,
4834,12/01/2025 11:39:27 PM,0.784,,,,,
4835,12/01/2025 11:49:27 PM,0.893,,,,,
4836,12/01/2025 11:59:27 PM,0.784,,,,,
4837,12/02/2025 12:09:27 AM,0.784,,,,,
4838,12/02/2025 12:19:27 AM,0.784,,,,,
4839,12/02/2025 12:29:27 AM,0.784,,,,,
4840,12/02/2025 12:39:27 AM,0.784,,,,,
4841,12/02/2025 12:49:27 AM,1.221,,,,,
4842,12/02/2025 12:59:27 AM,1.330,,,,,
4843,12/02/2025 01:09:27 AM,1.548,,,,,
4844,12/02/2025 01:19:27 AM,1.764,,,,,
4845,12/02/2025 01:29:27 AM,2.088,,,,,
4846,12/02/2025 01:39:27 AM,2.410,,,,,
4847,12/02/2025 01:49:27 AM,2.410,,,,,
4848,12/02/2025 01:59:27 AM,2.303,,,,,
4849,12/02/2025 02:09:27 AM,2.303,,,,,
4850,12/02/2025 02:19:27 AM,2.837,,,,,
4851,12/02/2025 02:29:27 AM,3.367,,,,,
4852,12/02/2025 02:39:27 AM,3.788,,,,,
4853,12/02/2025 02:49:27 AM,3.788,,,,,
4854,12/02/2025 02:59:27 AM,3.893,,,,,
4855,12/02/2025 03:09:27 AM,3.788,,,,,
4856,12/02/2025 03:19:27 AM,3.683,,,,,
4857,12/02/2025 03:29:27 AM,3.893,,,,,
4858,12/02/2025 03:39:27 AM,3.998,,,,,
4859,12/02/2025 03:49:27 AM,4.207,,,,,
4860,12/02/2025 03:59:27 AM,4.623,,,,,
4861,12/02/2025 04:09:27 AM,4.934,,,,,
4862,12/02/2025 04:19:27 AM,4.934,,,,,
4863,12/02/2025 04:29:27 AM,4.831,,,,,
4864,12/02/2025 04:39:27 AM,4.623,,,,,
4865,12/02/2025 04:49:27 AM,4.727,,,,,
4866,12/02/2025 04:59:27 AM,4.415,,,,,
4867,12/02/2025 05:09:27 AM,4.311,,,,,
4868,12/02/2025 05:19:27 AM,4.623,,,,,
4869,12/02/2025 05:29:27 AM,4.727,,,,,
4870,12/02/2025 05:39:27 AM,4.415,,,,,
4871,12/02/2025 05:49:27 AM,4.727,,,,,
4872,12/02/2025 05:59:27 AM,4.727,,,,,
4873,12/02/2025 06:09:27 AM,4.519,,,,,
4874,12/02/2025 06:19:27 AM,4.831,,,,,
4875,12/02/2025 06:29:27 AM,4.831,,,,,
4876,12/02/2025 06:39:27 AM,4.831,,,,,
4877,12/02/2025 06:49:27 AM,4.831,,,,,
4878,12/02/2025 06:59:27 AM,4.727,,,,,
4879,12/02/2025 07:09:27 AM,4.519,,,,,
4880,12/02/2025 07:19:27 AM,4.623,,,,,
4881,12/02/2025 07:29:27 AM,4.727,,,,,
4882,12/02/2025 07:39:27 AM,4.831,,,,,
4883,12/02/2025 07:49:27 AM,5.141,,,,,
4884,12/02/2025 07:59:27 AM,5.244,,,,,
4885,12/02/2025 08:09:27 AM,5.450,,,,,
4886,12/02/2025 08:19:27 AM,5.655,,,,,
4887,12/02/2025 08:29:27 AM,5.757,,,,,
4888,12/02/2025 08:39:27 AM,5.757,,,,,
4889,12/02/2025 08:49:27 AM,5.757,,,,,
4890,12/02/2025 08:59:27 AM,5.860,,,,,
4891,12/02/2025 09:09:27 AM,6.268,,,,,
4892,12/02/2025 09:19:27 AM,6.471,,,,,
4893,12/02/2025 09:29:27 AM,6.775,,,,,
4894,12/02/2025 09:39:27 AM,7.280,,,,,
4895,12/02/2025 09:49:27 AM,7.582,,,,,
4896,12/02/2025 09:59:27 AM,7.682,,,,,
4897,12/02/2025 10:09:27 AM,7.682,,,,,
4898,12/02/2025 10:19:27 AM,7.782,,,,,
4899,12/02/2025 10:29:27 AM,7.983,,,,,
4900,12/02/2025 10:39:27 AM,8.382,,,,,
4901,12/02/2025 10:49:27 AM,9.373,,,,,
4902,12/02/2025 10:59:27 AM,9.275,,,,,
4903,12/02/2025 11:09:27 AM,9.077,,,,,
4904,12/02/2025 11:19:27 AM,9.373,,,,,
4905,12/02/2025 11:29:27 AM,10.455,,,,,
4906,12/02/2025 11:39:27 AM,11.139,,,,,
4907,12/02/2025 11:49:27 AM,12.207,,,,,
4908,12/02/2025 11:59:27 AM,12.013,,,,,
4909,12/02/2025 12:09:27 PM,10.944,,,,,
4910,12/02/2025 12:19:27 PM,10.651,,,,,
4911,12/02/2025 12:29:27 PM,10.846,,,,,
4912,12/02/2025 12:39:27 PM,12.207,,,,,
4913,12/02/2025 12:49:27 PM,11.819,,,,,
4914,12/02/2025 12:59:27 PM,12.401,,,,,
4915,12/02/2025 01:09:27 PM,11.722,,,,,
4916,12/02/2025 01:19:27 PM,10.455,,,,,
4917,12/02/2025 01:29:27 PM,10.259,,,,,
4918,12/02/2025 01:39:27 PM,10.553,,,,,
4919,12/02/2025 01:49:27 PM,10.161,,,,,
4920,12/02/2025 01:59:27 PM,10.063,,,,,
4921,12/02/2025 02:09:27 PM,9.866,,,,,
4922,12/02/2025 02:19:27 PM,9.669,,,,,
4923,12/02/2025 02:29:27 PM,9.472,,,,,
4924,12/02/2025 02:39:27 PM,9.275,,,,,
4925,12/02/2025 02:49:27 PM,9.077,,,,,
4926,12/02/2025 02:59:27 PM,8.978,,,,,
4927,12/02/2025 03:09:27 PM,8.779,,,,,
4928,12/02/2025 03:19:27 PM,8.581,,,,,
4929,12/02/2025 03:29:27 PM,8.481,,,,,
4930,12/02/2025 03:39:27 PM,8.382,,,,,
4931,12/02/2025 03:49:27 PM,8.282,,,,,
4932,12/02/2025 03:59:27 PM,8.282,,,,,
4933,12/02/2025 04:09:27 PM,8.182,,,,,
4934,12/02/2025 04:19:27 PM,8.082,,,,,
4935,12/02/2025 04:29:27 PM,7.882,,,,,
4936,12/02/2025 04:39:27 PM,7.882,,,,,
4937,12/02/2025 04:49:27 PM,7.682,,,,,
4938,12/02/2025 04:59:27 PM,7.682,,,,,
4939,12/02/2025 05:09:27 PM,7.682,,,,,
4940,12/02/2025 05:19:27 PM,7.682,,,,,
4941,12/02/2025 05:29:27 PM,7.682,,,,,
4942,12/02/2025 05:39:27 PM,7.682,,,,,
4943,12/02/2025 05:49:27 PM,7.882,,,,,
4944,12/02/2025 05:59:27 PM,7.882,,,,,
4945,12/02/2025 06:09:27 PM,7.782,,,,,
4946,12/02/2025 06:19:27 PM,7.882,,,,,
4947,12/02/2025 06:29:27 PM,7.983,,,,,
4948,12/02/2025 06:39:27 PM,7.882,,,,,
4949,12/02/2025 06:49:27 PM,7.983,,,,,
4950,12/02/2025 06:59:27 PM,7.882,,,,,
4951,12/02/2025 07:09:27 PM,7.682,,,,,
4952,12/02/2025 07:19:27 PM,7.582,,,,,
4953,12/02/2025 07:29:27 PM,7.481,,,,,
4954,12/02/2025 07:39:27 PM,7.179,,,,,
4955,12/02/2025 07:49:27 PM,6.674,,,,,
4956,12/02/2025 07:59:27 PM,6.471,,,,,
4957,12/02/2025 08:09:27 PM,6.268,,,,,
4958,12/02/2025 08:19:27 PM,6.573,,,,,
4959,12/02/2025 08:29:27 PM,6.573,,,,,
4960,12/02/2025 08:39:27 PM,6.268,,,,,
4961,12/02/2025 08:49:27 PM,6.268,,,,,
4962,12/02/2025 08:59:27 PM,6.370,,,,,
4963,12/02/2025 09:09:27 PM,6.370,,,,,
4964,12/02/2025 09:19:27 PM,6.573,,,,,
4965,12/02/2025 09:29:27 PM,6.877,,,,,
4966,12/02/2025 09:39:27 PM,6.877,,,,,
4967,12/02/2025 09:49:27 PM,6.573,,,,,
4968,12/02/2025 09:59:27 PM,6.370,,,,,
4969,12/02/2025 10:09:27 PM,6.370,,,,,
4970,12/02/2025 10:19:27 PM,6.471,,,,,
4971,12/02/2025 10:29:27 PM,6.370,,,,,
4972,12/02/2025 10:39:27 PM,6.268,,,,,
4973,12/02/2025 10:49:27 PM,6.064,,,,,
4974,12/02/2025 10:59:27 PM,6.064,,,,,
4975,12/02/2025 11:09:27 PM,5.962,,,,,
4976,12/02/2025 11:19:27 PM,5.860,,,,,
4977,12/02/2025 11:29:27 PM,5.552,,,,,
4978,12/02/2025 11:39:27 PM,5.141,,,,,
4979,12/02/2025 11:49:27 PM,4.934,,,,,
4980,12/02/2025 11:59:27 PM,4.831,,,,,
4981,12/03/2025 12:09:27 AM,4.727,,,,,
4982,12/03/2025 12:19:27 AM,4.623,,,,,
4983,12/03/2025 12:29:27 AM,4.727,,,,,
4984,12/03/2025 12:39:27 AM,4.727,,,,,
4985,12/03/2025 12:49:27 AM,4.519,,,,,
4986,12/03/2025 12:59:27 AM,4.519,,,,,
4987,12/03/2025 01:09:27 AM,4.623,,,,,
4988,12/03/2025 01:19:27 AM,4.519,,,,,
4989,12/03/2025 01:29:27 AM,4.727,,,,,
4990,12/03/2025 01:39:27 AM,5.552,,,,,
4991,12/03/2025 01:49:27 AM,6.064,,,,,
4992,12/03/2025 01:59:27 AM,6.573,,,,,
4993,12/03/2025 02:09:27 AM,6.978,,,,,
4994,12/03/2025 02:19:27 AM,6.978,,,,,
4995,12/03/2025 02:29:27 AM,7.179,,,,,
4996,12/03/2025 02:39:27 AM,7.280,,,,,
4997,12/03/2025 02:49:27 AM,7.381,,,,,
4998,12/03/2025 02:59:27 AM,7.481,,,,,
4999,12/03/2025 03:09:27 AM,7.582,,,,,
5000,12/03/2025 03:19:27 AM,7.582,,,,,
5001,12/03/2025 03:29:27 AM,7.782,,,,,
5002,12/03/2025 03:39:27 AM,7.782,,,,,
5003,12/03/2025 03:49:27 AM,7.782,,,,,
5004,12/03/2025 03:59:27 AM,7.682,,,,,
5005,12/03/2025 04:09:27 AM,7.582,,,,,
5006,12/03/2025 04:19:27 AM,7.682,,,,,
5007,12/03/2025 04:29:27 AM,7.682,,,,,
5008,12/03/2025 04:39:27 AM,7.582,,,,,
5009,12/03/2025 04:49:27 AM,7.179,,,,,
5010,12/03/2025 04:59:27 AM,7.079,,,,,
5011,12/03/2025 05:09:27 AM,7.079,,,,,
5012,12/03/2025 05:19:27 AM,6.877,,,,,
5013,12/03/2025 05:29:27 AM,6.573,,,,,
5014,12/03/2025 05:39:27 AM,6.268,,,,,
5015,12/03/2025 05:49:27 AM,6.268,,,,,
5016,12/03/2025 05:59:27 AM,6.268,,,,,
5017,12/03/2025 06:09:27 AM,6.370,,,,,
