"Plot Title: 10760762"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 10760762, SEN S/N: 10760762)","Coupler Attached (LGR S/N: 10760762)","Host Connected (LGR S/N: 10760762)","Stopped (LGR S/N: 10760762)","End Of File (LGR S/N: 10760762)"
9362,12/26/23 10:10:00 PM,6.471,,,,
9363,12/26/23 10:20:00 PM,6.573,,,,
9364,12/26/23 10:30:00 PM,6.573,,,,
9365,12/26/23 10:40:00 PM,6.674,,,,
9366,12/26/23 10:50:00 PM,6.573,,,,
9367,12/26/23 11:00:00 PM,6.471,,,,
9368,12/26/23 11:10:00 PM,6.166,,,,
9369,12/26/23 11:20:00 PM,5.962,,,,
9370,12/26/23 11:30:00 PM,5.655,,,,
9371,12/26/23 11:40:00 PM,5.552,,,,
9372,12/26/23 11:50:00 PM,5.552,,,,
9373,12/27/23 12:00:00 AM,5.552,,,,
9374,12/27/23 12:10:00 AM,5.450,,,,
9375,12/27/23 12:20:00 AM,5.450,,,,
9376,12/27/23 12:30:00 AM,5.347,,,,
9377,12/27/23 12:40:00 AM,5.244,,,,
9378,12/27/23 12:50:00 AM,5.141,,,,
9379,12/27/23 01:00:00 AM,5.244,,,,
9380,12/27/23 01:10:00 AM,5.244,,,,
9381,12/27/23 01:20:00 AM,5.244,,,,
9382,12/27/23 01:30:00 AM,5.141,,,,
9383,12/27/23 01:40:00 AM,5.037,,,,
9384,12/27/23 01:50:00 AM,4.934,,,,
9385,12/27/23 02:00:00 AM,4.831,,,,
9386,12/27/23 02:10:00 AM,4.831,,,,
9387,12/27/23 02:20:00 AM,4.831,,,,
9388,12/27/23 02:30:00 AM,4.519,,,,
9389,12/27/23 02:40:00 AM,4.623,,,,
9390,12/27/23 02:50:00 AM,4.623,,,,
9391,12/27/23 03:00:00 AM,4.519,,,,
9392,12/27/23 03:10:00 AM,4.415,,,,
9393,12/27/23 03:20:00 AM,4.311,,,,
9394,12/27/23 03:30:00 AM,4.311,,,,
9395,12/27/23 03:40:00 AM,4.311,,,,
9396,12/27/23 03:50:00 AM,4.311,,,,
9397,12/27/23 04:00:00 AM,4.415,,,,
9398,12/27/23 04:10:00 AM,4.311,,,,
9399,12/27/23 04:20:00 AM,4.207,,,,
9400,12/27/23 04:30:00 AM,4.311,,,,
9401,12/27/23 04:40:00 AM,4.207,,,,
9402,12/27/23 04:50:00 AM,4.102,,,,
9403,12/27/23 05:00:00 AM,3.893,,,,
9404,12/27/23 05:10:00 AM,3.788,,,,
9405,12/27/23 05:20:00 AM,3.788,,,,
9406,12/27/23 05:30:00 AM,3.893,,,,
9407,12/27/23 05:40:00 AM,3.998,,,,
9408,12/27/23 05:50:00 AM,4.102,,,,
9409,12/27/23 06:00:00 AM,4.207,,,,
9410,12/27/23 06:10:00 AM,4.207,,,,
9411,12/27/23 06:20:00 AM,4.207,,,,
9412,12/27/23 06:30:00 AM,3.998,,,,
9413,12/27/23 06:40:00 AM,3.893,,,,
9414,12/27/23 06:50:00 AM,3.893,,,,
9415,12/27/23 07:00:00 AM,3.893,,,,
9416,12/27/23 07:10:00 AM,3.893,,,,
9417,12/27/23 07:20:00 AM,3.998,,,,
9418,12/27/23 07:30:00 AM,3.893,,,,
9419,12/27/23 07:40:00 AM,3.788,,,,
9420,12/27/23 07:50:00 AM,3.893,,,,
9421,12/27/23 08:00:00 AM,4.102,,,,
9422,12/27/23 08:10:00 AM,3.893,,,,
9423,12/27/23 08:20:00 AM,3.788,,,,
9424,12/27/23 08:30:00 AM,3.788,,,,
9425,12/27/23 08:40:00 AM,3.998,,,,
9426,12/27/23 08:50:00 AM,4.207,,,,
9427,12/27/23 09:00:00 AM,4.102,,,,
9428,12/27/23 09:10:00 AM,4.311,,,,
9429,12/27/23 09:20:00 AM,4.623,,,,
9430,12/27/23 09:30:00 AM,4.727,,,,
9431,12/27/23 09:40:00 AM,4.623,,,,
9432,12/27/23 09:50:00 AM,4.727,,,,
9433,12/27/23 10:00:00 AM,5.037,,,,
9434,12/27/23 10:10:00 AM,5.655,,,,
9435,12/27/23 10:20:00 AM,6.166,,,,
9436,12/27/23 10:30:00 AM,6.573,,,,
9437,12/27/23 10:40:00 AM,6.775,,,,
9438,12/27/23 10:50:00 AM,6.674,,,,
9439,12/27/23 11:00:00 AM,6.471,,,,
9440,12/27/23 11:10:00 AM,6.775,,,,
9441,12/27/23 11:20:00 AM,7.179,,,,
9442,12/27/23 11:30:00 AM,7.481,,,,
9443,12/27/23 11:40:00 AM,7.682,,,,
9444,12/27/23 11:50:00 AM,7.983,,,,
9445,12/27/23 12:00:00 PM,8.182,,,,
9446,12/27/23 12:10:00 PM,8.481,,,,
9447,12/27/23 12:20:00 PM,8.879,,,,
9448,12/27/23 12:30:00 PM,9.176,,,,
9449,12/27/23 12:40:00 PM,9.373,,,,
9450,12/27/23 12:50:00 PM,9.571,,,,
9451,12/27/23 01:00:00 PM,9.768,,,,
9452,12/27/23 01:10:00 PM,9.965,,,,
9453,12/27/23 01:20:00 PM,10.161,,,,
9454,12/27/23 01:30:00 PM,10.357,,,,
9455,12/27/23 01:40:00 PM,10.553,,,,
9456,12/27/23 01:50:00 PM,10.651,,,,
9457,12/27/23 02:00:00 PM,10.553,,,,
9458,12/27/23 02:10:00 PM,10.455,,,,
9459,12/27/23 02:20:00 PM,10.651,,,,
9460,12/27/23 02:30:00 PM,11.431,,,,
9461,12/27/23 02:40:00 PM,11.528,,,,
9462,12/27/23 02:50:00 PM,11.528,,,,
9463,12/27/23 03:00:00 PM,10.651,,,,
9464,12/27/23 03:10:00 PM,10.063,,,,
9465,12/27/23 03:20:00 PM,9.768,,,,
9466,12/27/23 03:30:00 PM,9.472,,,,
9467,12/27/23 03:40:00 PM,9.176,,,,
9468,12/27/23 03:50:00 PM,8.879,,,,
9469,12/27/23 04:00:00 PM,8.581,,,,
9470,12/27/23 04:10:00 PM,8.382,,,,
9471,12/27/23 04:20:00 PM,8.382,,,,
9472,12/27/23 04:30:00 PM,8.182,,,,
9473,12/27/23 04:40:00 PM,8.082,,,,
9474,12/27/23 04:50:00 PM,7.782,,,,
9475,12/27/23 05:00:00 PM,7.682,,,,
9476,12/27/23 05:10:00 PM,8.182,,,,
9477,12/27/23 05:20:00 PM,7.682,,,,
9478,12/27/23 05:30:00 PM,7.481,,,,
9479,12/27/23 05:40:00 PM,7.280,,,,
9480,12/27/23 05:50:00 PM,6.775,,,,
9481,12/27/23 06:00:00 PM,6.166,,,,
9482,12/27/23 06:10:00 PM,5.860,,,,
9483,12/27/23 06:20:00 PM,5.552,,,,
9484,12/27/23 06:30:00 PM,5.450,,,,
9485,12/27/23 06:40:00 PM,5.141,,,,
9486,12/27/23 06:50:00 PM,4.934,,,,
9487,12/27/23 07:00:00 PM,4.934,,,,
9488,12/27/23 07:10:00 PM,5.037,,,,
9489,12/27/23 07:20:00 PM,5.347,,,,
9490,12/27/23 07:30:00 PM,5.450,,,,
9491,12/27/23 07:40:00 PM,5.655,,,,
9492,12/27/23 07:50:00 PM,5.347,,,,
9493,12/27/23 08:00:00 PM,5.141,,,,
9494,12/27/23 08:10:00 PM,5.450,,,,
9495,12/27/23 08:20:00 PM,5.552,,,,
9496,12/27/23 08:30:00 PM,5.450,,,,
9497,12/27/23 08:40:00 PM,5.552,,,,
9498,12/27/23 08:50:00 PM,5.450,,,,
9499,12/27/23 09:00:00 PM,5.347,,,,
9500,12/27/23 09:10:00 PM,5.244,,,,
9501,12/27/23 09:20:00 PM,4.934,,,,
9502,12/27/23 09:30:00 PM,5.037,,,,
9503,12/27/23 09:40:00 PM,4.934,,,,
9504,12/27/23 09:50:00 PM,4.727,,,,
9505,12/27/23 10:00:00 PM,4.519,,,,
9506,12/27/23 10:10:00 PM,4.623,,,,
9507,12/27/23 10:20:00 PM,4.623,,,,
9508,12/27/23 10:30:00 PM,4.519,,,,
9509,12/27/23 10:40:00 PM,4.311,,,,
9510,12/27/23 10:50:00 PM,3.893,,,,
9511,12/27/23 11:00:00 PM,3.683,,,,
9512,12/27/23 11:10:00 PM,3.472,,,,
9513,12/27/23 11:20:00 PM,3.261,,,,
9514,12/27/23 11:30:00 PM,3.049,,,,
9515,12/27/23 11:40:00 PM,3.155,,,,
9516,12/27/23 11:50:00 PM,3.367,,,,
9517,12/28/23 12:00:00 AM,3.578,,,,
9518,12/28/23 12:10:00 AM,4.415,,,,
9519,12/28/23 12:20:00 AM,5.757,,,,
9520,12/28/23 12:30:00 AM,5.552,,,,
9521,12/28/23 12:40:00 AM,5.655,,,,
9522,12/28/23 12:50:00 AM,5.552,,,,
9523,12/28/23 01:00:00 AM,6.064,,,,
9524,12/28/23 01:10:00 AM,8.779,,,,
9525,12/28/23 01:20:00 AM,10.846,,,,
9526,12/28/23 01:30:00 AM,10.944,,,,
9527,12/28/23 01:40:00 AM,10.651,,,,
9528,12/28/23 01:50:00 AM,10.944,,,,
9529,12/28/23 02:00:00 AM,11.334,,,,
9530,12/28/23 02:10:00 AM,11.041,,,,
9531,12/28/23 02:20:00 AM,11.139,,,,
9532,12/28/23 02:30:00 AM,10.748,,,,
9533,12/28/23 02:40:00 AM,10.455,,,,
9534,12/28/23 02:50:00 AM,10.161,,,,
9535,12/28/23 03:00:00 AM,9.571,,,,
9536,12/28/23 03:10:00 AM,9.669,,,,
9537,12/28/23 03:20:00 AM,10.161,,,,
9538,12/28/23 03:30:00 AM,11.041,,,,
9539,12/28/23 03:40:00 AM,11.334,,,,
9540,12/28/23 03:50:00 AM,10.455,,,,
9541,12/28/23 04:00:00 AM,10.259,,,,
9542,12/28/23 04:10:00 AM,9.768,,,,
9543,12/28/23 04:20:00 AM,10.063,,,,
9544,12/28/23 04:30:00 AM,9.866,,,,
9545,12/28/23 04:40:00 AM,10.063,,,,
9546,12/28/23 04:50:00 AM,10.063,,,,
9547,12/28/23 05:00:00 AM,10.063,,,,
9548,12/28/23 05:10:00 AM,10.259,,,,
9549,12/28/23 05:20:00 AM,10.357,,,,
9550,12/28/23 05:30:00 AM,10.651,,,,
9551,12/28/23 05:40:00 AM,10.553,,,,
9552,12/28/23 05:50:00 AM,10.357,,,,
9553,12/28/23 06:00:00 AM,10.944,,,,
9554,12/28/23 06:10:00 AM,11.528,,,,
9555,12/28/23 06:20:00 AM,11.041,,,,
9556,12/28/23 06:30:00 AM,10.455,,,,
9557,12/28/23 06:40:00 AM,9.965,,,,
9558,12/28/23 06:50:00 AM,9.866,,,,
9559,12/28/23 07:00:00 AM,9.866,,,,
9560,12/28/23 07:10:00 AM,10.455,,,,
9561,12/28/23 07:20:00 AM,10.651,,,,
9562,12/28/23 07:30:00 AM,10.944,,,,
9563,12/28/23 07:40:00 AM,11.236,,,,
9564,12/28/23 07:50:00 AM,11.431,,,,
9565,12/28/23 08:00:00 AM,11.431,,,,
9566,12/28/23 08:10:00 AM,11.334,,,,
9567,12/28/23 08:20:00 AM,11.819,,,,
9568,12/28/23 08:30:00 AM,11.916,,,,
9569,12/28/23 08:40:00 AM,12.013,,,,
9570,12/28/23 08:50:00 AM,11.916,,,,
9571,12/28/23 09:00:00 AM,11.819,,,,
9572,12/28/23 09:10:00 AM,11.625,,,,
9573,12/28/23 09:20:00 AM,11.334,,,,
9574,12/28/23 09:30:00 AM,11.236,,,,
9575,12/28/23 09:40:00 AM,11.236,,,,
9576,12/28/23 09:50:00 AM,11.236,,,,
9577,12/28/23 10:00:00 AM,11.625,,,,
9578,12/28/23 10:10:00 AM,11.625,,,,
9579,12/28/23 10:20:00 AM,11.625,,,,
9580,12/28/23 10:30:00 AM,11.431,,,,
9581,12/28/23 10:40:00 AM,11.625,,,,
9582,12/28/23 10:50:00 AM,11.528,,,,
9583,12/28/23 11:00:00 AM,11.528,,,,
9584,12/28/23 11:10:00 AM,11.916,,,,
9585,12/28/23 11:20:00 AM,12.207,,,,
9586,12/28/23 11:30:00 AM,12.110,,,,
9587,12/28/23 11:40:00 AM,12.110,,,,
9588,12/28/23 11:50:00 AM,12.110,,,,
9589,12/28/23 12:00:00 PM,12.110,,,,
9590,12/28/23 12:10:00 PM,12.207,,,,
9591,12/28/23 12:20:00 PM,12.110,,,,
9592,12/28/23 12:30:00 PM,12.110,,,,
9593,12/28/23 12:40:00 PM,11.819,,,,
9594,12/28/23 12:50:00 PM,11.625,,,,
9595,12/28/23 01:00:00 PM,11.625,,,,
9596,12/28/23 01:10:00 PM,11.334,,,,
9597,12/28/23 01:20:00 PM,11.236,,,,
9598,12/28/23 01:30:00 PM,11.041,,,,
9599,12/28/23 01:40:00 PM,10.846,,,,
9600,12/28/23 01:50:00 PM,10.455,,,,
9601,12/28/23 02:00:00 PM,9.965,,,,
9602,12/28/23 02:10:00 PM,9.866,,,,
9603,12/28/23 02:20:00 PM,9.965,,,,
9604,12/28/23 02:30:00 PM,9.866,,,,
9605,12/28/23 02:40:00 PM,9.965,,,,
9606,12/28/23 02:50:00 PM,9.866,,,,
9607,12/28/23 03:00:00 PM,9.866,,,,
9608,12/28/23 03:10:00 PM,9.866,,,,
9609,12/28/23 03:20:00 PM,9.866,,,,
9610,12/28/23 03:30:00 PM,10.063,,,,
9611,12/28/23 03:40:00 PM,10.063,,,,
9612,12/28/23 03:50:00 PM,10.259,,,,
9613,12/28/23 04:00:00 PM,10.357,,,,
9614,12/28/23 04:10:00 PM,10.455,,,,
9615,12/28/23 04:20:00 PM,10.651,,,,
9616,12/28/23 04:30:00 PM,10.651,,,,
9617,12/28/23 04:40:00 PM,10.846,,,,
9618,12/28/23 04:50:00 PM,11.041,,,,
9619,12/28/23 05:00:00 PM,11.041,,,,
9620,12/28/23 05:10:00 PM,10.944,,,,
9621,12/28/23 05:20:00 PM,10.553,,,,
9622,12/28/23 05:30:00 PM,10.161,,,,
9623,12/28/23 05:40:00 PM,9.669,,,,
9624,12/28/23 05:50:00 PM,9.472,,,,
9625,12/28/23 06:00:00 PM,9.571,,,,
9626,12/28/23 06:10:00 PM,9.571,,,,
9627,12/28/23 06:20:00 PM,9.472,,,,
9628,12/28/23 06:30:00 PM,9.373,,,,
9629,12/28/23 06:40:00 PM,9.373,,,,
9630,12/28/23 06:50:00 PM,9.275,,,,
9631,12/28/23 07:00:00 PM,9.275,,,,
9632,12/28/23 07:10:00 PM,9.373,,,,
9633,12/28/23 07:20:00 PM,9.373,,,,
9634,12/28/23 07:30:00 PM,9.275,,,,
9635,12/28/23 07:40:00 PM,9.275,,,,
9636,12/28/23 07:50:00 PM,9.669,,,,
9637,12/28/23 08:00:00 PM,9.669,,,,
9638,12/28/23 08:10:00 PM,9.669,,,,
9639,12/28/23 08:20:00 PM,9.965,,,,
9640,12/28/23 08:30:00 PM,9.768,,,,
9641,12/28/23 08:40:00 PM,9.965,,,,
9642,12/28/23 08:50:00 PM,9.965,,,,
9643,12/28/23 09:00:00 PM,10.161,,,,
9644,12/28/23 09:10:00 PM,10.161,,,,
9645,12/28/23 09:20:00 PM,10.063,,,,
9646,12/28/23 09:30:00 PM,9.965,,,,
9647,12/28/23 09:40:00 PM,10.357,,,,
9648,12/28/23 09:50:00 PM,10.357,,,,
9649,12/28/23 10:00:00 PM,10.161,,,,
9650,12/28/23 10:10:00 PM,10.357,,,,
9651,12/28/23 10:20:00 PM,10.553,,,,
9652,12/28/23 10:30:00 PM,10.455,,,,
9653,12/28/23 10:40:00 PM,10.161,,,,
9654,12/28/23 10:50:00 PM,10.063,,,,
9655,12/28/23 11:00:00 PM,10.063,,,,
9656,12/28/23 11:10:00 PM,10.063,,,,
9657,12/28/23 11:20:00 PM,10.259,,,,
9658,12/28/23 11:30:00 PM,10.161,,,,
9659,12/28/23 11:40:00 PM,10.259,,,,
9660,12/28/23 11:50:00 PM,10.455,,,,
9661,12/29/23 12:00:00 AM,10.748,,,,
9662,12/29/23 12:10:00 AM,10.748,,,,
9663,12/29/23 12:20:00 AM,10.651,,,,
9664,12/29/23 12:30:00 AM,10.748,,,,
9665,12/29/23 12:40:00 AM,10.651,,,,
9666,12/29/23 12:50:00 AM,10.651,,,,
9667,12/29/23 01:00:00 AM,11.041,,,,
9668,12/29/23 01:10:00 AM,11.041,,,,
9669,12/29/23 01:20:00 AM,11.139,,,,
9670,12/29/23 01:30:00 AM,11.041,,,,
9671,12/29/23 01:40:00 AM,11.041,,,,
9672,12/29/23 01:50:00 AM,10.846,,,,
9673,12/29/23 02:00:00 AM,10.357,,,,
9674,12/29/23 02:10:00 AM,10.063,,,,
9675,12/29/23 02:20:00 AM,10.063,,,,
9676,12/29/23 02:30:00 AM,9.866,,,,
9677,12/29/23 02:40:00 AM,9.571,,,,
9678,12/29/23 02:50:00 AM,9.472,,,,
9679,12/29/23 03:00:00 AM,9.472,,,,
9680,12/29/23 03:10:00 AM,9.669,,,,
9681,12/29/23 03:20:00 AM,9.669,,,,
9682,12/29/23 03:30:00 AM,9.768,,,,
9683,12/29/23 03:40:00 AM,9.965,,,,
9684,12/29/23 03:50:00 AM,9.965,,,,
9685,12/29/23 04:00:00 AM,10.063,,,,
9686,12/29/23 04:10:00 AM,10.161,,,,
9687,12/29/23 04:20:00 AM,10.259,,,,
9688,12/29/23 04:30:00 AM,10.161,,,,
9689,12/29/23 04:40:00 AM,10.161,,,,
9690,12/29/23 04:50:00 AM,10.259,,,,
9691,12/29/23 05:00:00 AM,10.259,,,,
9692,12/29/23 05:10:00 AM,10.063,,,,
9693,12/29/23 05:20:00 AM,10.063,,,,
9694,12/29/23 05:30:00 AM,10.357,,,,
9695,12/29/23 05:40:00 AM,10.455,,,,
9696,12/29/23 05:50:00 AM,10.259,,,,
9697,12/29/23 06:00:00 AM,10.357,,,,
9698,12/29/23 06:10:00 AM,10.161,,,,
9699,12/29/23 06:20:00 AM,10.357,,,,
9700,12/29/23 06:30:00 AM,10.455,,,,
9701,12/29/23 06:40:00 AM,10.357,,,,
9702,12/29/23 06:50:00 AM,10.553,,,,
9703,12/29/23 07:00:00 AM,10.651,,,,
9704,12/29/23 07:10:00 AM,10.651,,,,
9705,12/29/23 07:20:00 AM,10.651,,,,
9706,12/29/23 07:30:00 AM,10.455,,,,
9707,12/29/23 07:40:00 AM,10.357,,,,
9708,12/29/23 07:50:00 AM,10.357,,,,
9709,12/29/23 08:00:00 AM,10.259,,,,
9710,12/29/23 08:10:00 AM,10.161,,,,
9711,12/29/23 08:20:00 AM,10.063,,,,
9712,12/29/23 08:30:00 AM,10.063,,,,
9713,12/29/23 08:40:00 AM,10.161,,,,
9714,12/29/23 08:50:00 AM,10.259,,,,
9715,12/29/23 09:00:00 AM,10.357,,,,
9716,12/29/23 09:10:00 AM,10.846,,,,
9717,12/29/23 09:20:00 AM,10.944,,,,
9718,12/29/23 09:30:00 AM,11.041,,,,
9719,12/29/23 09:40:00 AM,11.041,,,,
9720,12/29/23 09:50:00 AM,11.139,,,,
9721,12/29/23 10:00:00 AM,11.236,,,,
9722,12/29/23 10:10:00 AM,11.431,,,,
9723,12/29/23 10:20:00 AM,11.431,,,,
9724,12/29/23 10:30:00 AM,11.528,,,,
9725,12/29/23 10:40:00 AM,11.431,,,,
9726,12/29/23 10:50:00 AM,11.334,,,,
9727,12/29/23 11:00:00 AM,11.236,,,,
9728,12/29/23 11:10:00 AM,11.431,,,,
9729,12/29/23 11:20:00 AM,11.625,,,,
9730,12/29/23 11:30:00 AM,12.013,,,,
9731,12/29/23 11:40:00 AM,12.110,,,,
9732,12/29/23 11:50:00 AM,12.207,,,,
9733,12/29/23 12:00:00 PM,12.304,,,,
9734,12/29/23 12:10:00 PM,12.207,,,,
9735,12/29/23 12:20:00 PM,12.207,,,,
9736,12/29/23 12:30:00 PM,12.207,,,,
9737,12/29/23 12:40:00 PM,12.401,,,,
9738,12/29/23 12:50:00 PM,12.401,,,,
9739,12/29/23 01:00:00 PM,12.594,,,,
9740,12/29/23 01:10:00 PM,12.594,,,,
9741,12/29/23 01:20:00 PM,12.401,,,,
9742,12/29/23 01:30:00 PM,12.401,,,,
9743,12/29/23 01:40:00 PM,12.497,,,,
9744,12/29/23 01:50:00 PM,12.304,,,,
9745,12/29/23 02:00:00 PM,12.207,,,,
9746,12/29/23 02:10:00 PM,12.207,,,,
9747,12/29/23 02:20:00 PM,12.304,,,,
9748,12/29/23 02:30:00 PM,12.207,,,,
9749,12/29/23 02:40:00 PM,12.110,,,,
9750,12/29/23 02:50:00 PM,12.013,,,,
9751,12/29/23 03:00:00 PM,12.013,,,,
9752,12/29/23 03:10:00 PM,11.916,,,,
9753,12/29/23 03:20:00 PM,11.916,,,,
9754,12/29/23 03:30:00 PM,11.916,,,,
9755,12/29/23 03:40:00 PM,11.916,,,,
9756,12/29/23 03:50:00 PM,11.819,,,,
9757,12/29/23 04:00:00 PM,11.722,,,,
9758,12/29/23 04:10:00 PM,11.722,,,,
9759,12/29/23 04:20:00 PM,11.722,,,,
9760,12/29/23 04:30:00 PM,11.625,,,,
9761,12/29/23 04:40:00 PM,11.625,,,,
9762,12/29/23 04:50:00 PM,11.625,,,,
9763,12/29/23 05:00:00 PM,11.625,,,,
9764,12/29/23 05:10:00 PM,11.625,,,,
9765,12/29/23 05:20:00 PM,11.625,,,,
9766,12/29/23 05:30:00 PM,11.528,,,,
9767,12/29/23 05:40:00 PM,11.431,,,,
9768,12/29/23 05:50:00 PM,11.236,,,,
9769,12/29/23 06:00:00 PM,11.139,,,,
9770,12/29/23 06:10:00 PM,11.139,,,,
9771,12/29/23 06:20:00 PM,11.139,,,,
9772,12/29/23 06:30:00 PM,11.139,,,,
9773,12/29/23 06:40:00 PM,10.944,,,,
9774,12/29/23 06:50:00 PM,10.846,,,,
9775,12/29/23 07:00:00 PM,10.651,,,,
9776,12/29/23 07:10:00 PM,10.553,,,,
9777,12/29/23 07:20:00 PM,10.455,,,,
9778,12/29/23 07:30:00 PM,10.455,,,,
9779,12/29/23 07:40:00 PM,10.357,,,,
9780,12/29/23 07:50:00 PM,10.259,,,,
9781,12/29/23 08:00:00 PM,10.357,,,,
9782,12/29/23 08:10:00 PM,10.161,,,,
9783,12/29/23 08:20:00 PM,10.161,,,,
9784,12/29/23 08:30:00 PM,10.455,,,,
9785,12/29/23 08:40:00 PM,10.357,,,,
9786,12/29/23 08:50:00 PM,10.259,,,,
9787,12/29/23 09:00:00 PM,10.455,,,,
9788,12/29/23 09:10:00 PM,10.455,,,,
9789,12/29/23 09:20:00 PM,10.651,,,,
9790,12/29/23 09:30:00 PM,10.651,,,,
9791,12/29/23 09:40:00 PM,10.455,,,,
9792,12/29/23 09:50:00 PM,10.357,,,,
9793,12/29/23 10:00:00 PM,10.357,,,,
9794,12/29/23 10:10:00 PM,10.259,,,,
9795,12/29/23 10:20:00 PM,10.259,,,,
9796,12/29/23 10:30:00 PM,10.259,,,,
9797,12/29/23 10:40:00 PM,10.161,,,,
9798,12/29/23 10:50:00 PM,10.161,,,,
9799,12/29/23 11:00:00 PM,10.161,,,,
9800,12/29/23 11:10:00 PM,10.063,,,,
9801,12/29/23 11:20:00 PM,9.965,,,,
9802,12/29/23 11:30:00 PM,9.965,,,,
9803,12/29/23 11:40:00 PM,9.669,,,,
9804,12/29/23 11:50:00 PM,9.669,,,,
9805,12/30/23 12:00:00 AM,9.571,,,,
9806,12/30/23 12:10:00 AM,9.472,,,,
9807,12/30/23 12:20:00 AM,9.275,,,,
9808,12/30/23 12:30:00 AM,9.373,,,,
9809,12/30/23 12:40:00 AM,9.275,,,,
9810,12/30/23 12:50:00 AM,9.275,,,,
9811,12/30/23 01:00:00 AM,9.176,,,,
9812,12/30/23 01:10:00 AM,8.978,,,,
9813,12/30/23 01:20:00 AM,8.779,,,,
9814,12/30/23 01:30:00 AM,8.879,,,,
9815,12/30/23 01:40:00 AM,9.077,,,,
9816,12/30/23 01:50:00 AM,9.077,,,,
9817,12/30/23 02:00:00 AM,9.176,,,,
9818,12/30/23 02:10:00 AM,9.176,,,,
9819,12/30/23 02:20:00 AM,9.275,,,,
9820,12/30/23 02:30:00 AM,9.472,,,,
9821,12/30/23 02:40:00 AM,9.472,,,,
9822,12/30/23 02:50:00 AM,9.571,,,,
9823,12/30/23 03:00:00 AM,9.472,,,,
9824,12/30/23 03:10:00 AM,9.571,,,,
9825,12/30/23 03:20:00 AM,9.571,,,,
9826,12/30/23 03:30:00 AM,9.373,,,,
9827,12/30/23 03:40:00 AM,9.373,,,,
9828,12/30/23 03:50:00 AM,9.472,,,,
9829,12/30/23 04:00:00 AM,9.571,,,,
9830,12/30/23 04:10:00 AM,9.669,,,,
9831,12/30/23 04:20:00 AM,9.768,,,,
9832,12/30/23 04:30:00 AM,9.866,,,,
9833,12/30/23 04:40:00 AM,9.866,,,,
9834,12/30/23 04:50:00 AM,9.866,,,,
9835,12/30/23 05:00:00 AM,9.768,,,,
9836,12/30/23 05:10:00 AM,9.866,,,,
9837,12/30/23 05:20:00 AM,9.866,,,,
9838,12/30/23 05:30:00 AM,9.768,,,,
9839,12/30/23 05:40:00 AM,9.669,,,,
9840,12/30/23 05:50:00 AM,9.669,,,,
9841,12/30/23 06:00:00 AM,9.768,,,,
9842,12/30/23 06:10:00 AM,9.768,,,,
9843,12/30/23 06:20:00 AM,9.768,,,,
9844,12/30/23 06:30:00 AM,9.866,,,,
9845,12/30/23 06:40:00 AM,9.965,,,,
9846,12/30/23 06:50:00 AM,9.866,,,,
9847,12/30/23 07:00:00 AM,9.768,,,,
9848,12/30/23 07:10:00 AM,9.669,,,,
9849,12/30/23 07:20:00 AM,9.669,,,,
9850,12/30/23 07:30:00 AM,9.571,,,,
9851,12/30/23 07:40:00 AM,9.472,,,,
9852,12/30/23 07:50:00 AM,9.472,,,,
9853,12/30/23 08:00:00 AM,9.571,,,,
9854,12/30/23 08:10:00 AM,9.571,,,,
9855,12/30/23 08:20:00 AM,9.571,,,,
9856,12/30/23 08:30:00 AM,9.571,,,,
9857,12/30/23 08:40:00 AM,9.373,,,,
9858,12/30/23 08:50:00 AM,9.373,,,,
9859,12/30/23 09:00:00 AM,9.571,,,,
9860,12/30/23 09:10:00 AM,9.669,,,,
9861,12/30/23 09:20:00 AM,9.768,,,,
9862,12/30/23 09:30:00 AM,9.866,,,,
9863,12/30/23 09:40:00 AM,9.965,,,,
9864,12/30/23 09:50:00 AM,10.063,,,,
9865,12/30/23 10:00:00 AM,10.063,,,,
9866,12/30/23 10:10:00 AM,10.161,,,,
9867,12/30/23 10:20:00 AM,10.357,,,,
9868,12/30/23 10:30:00 AM,10.553,,,,
9869,12/30/23 10:40:00 AM,10.651,,,,
9870,12/30/23 10:50:00 AM,10.357,,,,
9871,12/30/23 11:00:00 AM,10.259,,,,
9872,12/30/23 11:10:00 AM,10.259,,,,
9873,12/30/23 11:20:00 AM,10.553,,,,
9874,12/30/23 11:30:00 AM,10.553,,,,
9875,12/30/23 11:40:00 AM,10.748,,,,
9876,12/30/23 11:50:00 AM,11.041,,,,
9877,12/30/23 12:00:00 PM,11.334,,,,
9878,12/30/23 12:10:00 PM,11.431,,,,
9879,12/30/23 12:20:00 PM,11.625,,,,
9880,12/30/23 12:30:00 PM,11.722,,,,
9881,12/30/23 12:40:00 PM,11.722,,,,
9882,12/30/23 12:50:00 PM,11.819,,,,
9883,12/30/23 01:00:00 PM,11.625,,,,
9884,12/30/23 01:10:00 PM,11.722,,,,
9885,12/30/23 01:20:00 PM,11.722,,,,
9886,12/30/23 01:30:00 PM,11.722,,,,
9887,12/30/23 01:40:00 PM,11.916,,,,
9888,12/30/23 01:50:00 PM,12.110,,,,
9889,12/30/23 02:00:00 PM,12.110,,,,
9890,12/30/23 02:10:00 PM,12.207,,,,
9891,12/30/23 02:20:00 PM,12.207,,,,
9892,12/30/23 02:30:00 PM,12.110,,,,
9893,12/30/23 02:40:00 PM,12.110,,,,
9894,12/30/23 02:50:00 PM,11.916,,,,
